yy,mm,dd,hh,mi,ss,seq,theTime,logID,clientIP,requestor,server,dbname,access,elapsed,busy,rows,statement,error,errorMessage,isvisible
2020,11,25,21,1,9,2462780117,11/25/2020 9:01:10 PM,2175,31.14.155.13,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.483,7E-3,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   ((S.class = 'GALAXY' and S. subclass = 'AGN') or S.class = 'QSO') and   SNmedian > 10 and   (S.z BETWEEN 0.01 and 0.35) and   S.zwarning = 0  ,0,,1
2020,11,25,20,59,42,2462779979,11/25/2020 8:59:43 PM,2174,31.14.155.13,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,0.61,0.041,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   S.class = 'QSO' and   SNmedian > 10 and   (S.z BETWEEN 0.02 and 0.9) and   S.zwarning = 0 ,0,,1
2020,11,25,20,59,12,2462779980,11/25/2020 8:59:12 PM,2174,31.14.155.13,skyserver.sdss.org,SDSS4E,BestDR14_SSD,Skyserver.Search.SQL,2.776,0.812,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN GalSpecLine AS L ON s.SpecObjID = L.SpecObjID WHERE   S.class = 'QSO' and   SNmedian > 10 and   (S.z BETWEEN 0.02 and 0.9) and   S.zwarning = 0 ,0,,1
2020,11,25,20,43,33,2462780156,11/25/2020 8:43:33 PM,2175,31.14.155.13,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.343,7E-3,1,"SELECT count(*) as 'total', sum( case when (Type=2) then 1 else 0 end) as 'Galaxies'  FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN GalSpecLine AS L ON s.SpecObjID = L.SpecObjID WHERE   ((S.class = 'GALAXY' and S. subclass = 'AGN') or S.class = 'QSO') and   SNmedian > 10 and (S.z BETWEEN 0.02 and 0.35) and S.zwarning = 0 ",0,,1
2020,11,25,20,43,22,2462780160,11/25/2020 8:43:23 PM,2175,31.14.155.13,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.376,10E-3,1,"SELECT count(*) as 'total', sum( case when (Type=1) then 1 else 0 end) as 'Galaxies'  FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN GalSpecLine AS L ON s.SpecObjID = L.SpecObjID WHERE   ((S.class = 'GALAXY' and S. subclass = 'AGN') or S.class = 'QSO') and   SNmedian > 10 and (S.z BETWEEN 0.02 and 0.35) and S.zwarning = 0 ",0,,1
2020,12,29,20,13,0,2499059349,12/29/2020 8:13:01 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,10.963,0.197,500000,"SELECT TOP 500000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,10,39,2499059352,12/29/2020 8:10:40 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,11.026,0.175,500000,"SELECT TOP 500000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,12,29,20,8,43,2499059362,12/29/2020 8:08:43 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,11.36,0.181,500000,"SELECT TOP 500000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50 HAVING COUNT (*) > 1",0,,1
2020,8,28,8,14,59,2434620523,8/28/2020 8:14:59 AM,2178,157.40.11.163,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,3.453,0,1,select count(*) from photoobj p join specobj s on s.bestobjid=p.objid join zoospec zn on zn.specobjid=s.specobjid,0,,1
2020,8,28,6,26,32,2434620762,8/28/2020 6:26:33 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,9.343,0,1,select count(*) from photoobj p join specobj s on s.bestobjid=p.objid where p.mode=1 and p.type=3 and s.class='galaxy' and p.clean=1,0,,1
2020,12,30,7,48,54,2499057717,12/30/2020 7:48:55 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.076,0,1937,"SELECT count(*), p.mangaID, t.mangaID FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 group by p.mangaID, t.mangaID",0,,1
2020,12,30,7,48,26,2499057718,12/30/2020 7:48:27 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.066,0,1937,"SELECT count(*), p.mangaID FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 group by p.mangaID",0,,1
2020,12,30,7,47,7,2499057727,12/30/2020 7:47:08 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.08,0,1937,"SELECT count(*) FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 group by p.mangaID",0,,1
2020,12,30,7,43,36,2499057732,12/30/2020 7:43:36 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.093,0,1937,"SELECT count(p.mangaID) FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 group by p.mangaID",0,,1
2020,12,30,7,43,28,2499057733,12/30/2020 7:43:28 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.076,0,1,"SELECT count(p.mangaID) FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 ",0,,1
2020,12,30,7,43,11,2499057734,12/30/2020 7:43:12 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.07,0,1937,"SELECT p.mangaID FROM mangaPipe3D p LEFT JOIN (  SELECT r.*  ,'manga-' + r.plateifu as manganame   FROM mangaDRPall r  ) t on t.manganame = p.mangaID WHERE p.log_Mass_gas != -12  AND p.e_log_Mass_gas != -9999  AND t.nsa_sersic_n < 3 group by p.mangaID",0,,1
2020,10,24,10,34,54,2453581831,10/24/2020 10:34:54 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.44,0,1,SELECT TOP 10  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   s.z=0 ,0,,1
2020,10,24,10,34,14,2453581844,10/24/2020 10:34:14 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,8.19,0,1,SELECT TOP 10  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   s.z>=0 ,0,,1
2020,10,24,10,33,57,2453581853,10/24/2020 10:33:58 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,4.393,0,1,SELECT TOP 10  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   s.z<0 ,0,,1
2020,10,24,8,20,53,2453571188,10/24/2020 8:20:54 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,9.196,0,3,"SELECT class, count(*) 'Count' FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  group by s.class ",0,,1
2020,10,24,4,31,21,2453562110,10/24/2020 4:31:22 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,9.084,0,3,SELECT count(*) 'Count' FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  group by s.class ,0,,1
2020,10,24,4,30,15,2453562113,10/24/2020 4:30:16 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,9.52,0,3,"SELECT type, count(*) 'Count' FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  group by type ",0,,1
2020,10,24,4,29,51,2453562114,10/24/2020 4:29:51 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,9.577,0,3,"SELECT type, count(*) '??' FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  group by type ",0,,1
2020,10,24,4,25,52,2453562120,10/24/2020 4:25:53 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,7.413,0,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   p.type=6 ,0,,1
2020,10,24,1,37,19,2453554145,10/24/2020 1:37:19 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,7.343,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where p.type=6 ,0,,1
2020,10,24,1,37,7,2453554146,10/24/2020 1:37:07 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,3.7,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where p.type=5 ,0,,1
2020,10,24,1,32,53,2453554171,10/24/2020 1:32:53 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,6.92,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where p.type=3 ,0,,1
2020,10,24,1,22,54,2453554195,10/24/2020 1:22:55 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,6.53,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where  upper(s.class)='galaxy'  ,0,,1
2020,10,24,1,22,4,2453554196,10/24/2020 1:22:05 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,6.753,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where  lower(s.class)='galaxy'  ,0,,1
2020,10,24,1,20,56,2453554204,10/24/2020 1:20:56 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,6.987,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where  s.class='galaxy'  ,0,,1
2020,10,24,1,18,40,2453554208,10/24/2020 1:18:40 AM,2178,126.242.128.7,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,5.533,0,1,SELECT TOP 500000 count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid where  p.objid > 1237668589726138838  and s.class='galaxy' ,0,,1
2020,8,28,6,25,41,2434620763,8/28/2020 6:25:41 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,8.9,0,1,select count(*) from photoobj p join specobj s on s.bestobjid=p.objid where p.mode=1 and p.type=3 and s.class='galaxy',0,,1
2020,8,28,6,13,33,2434620797,8/28/2020 6:13:34 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.574,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from specphoto s join photoz pz on pz.objid=s.objid where s.mode=1 and s.type=3 and s.class='galaxy'  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and s.petromag_r>=13.5 and s.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,6,11,17,2434620801,8/28/2020 6:11:17 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.47,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from photoobj p join specobj s on s.bestobjid=p.objid join photoz pz on pz.objid=p.objid where mode=1 and p.type=3 and s.class='galaxy' and p.clean=1  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and p.petromag_r>=13.5 and p.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,6,11,2,2434620803,8/28/2020 6:11:03 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.61,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from photoobjall p join specobj s on s.bestobjid=p.objid join photoz pz on pz.objid=p.objid where mode=1 and p.type=3 and s.class='galaxy' and p.clean=1  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and p.petromag_r>=13.5 and p.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,6,10,19,2434620806,8/28/2020 6:10:19 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.6,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from photoobj p join specobj s on s.bestobjid=p.objid join photoz pz on pz.objid=p.objid where mode=1 and p.type=3 and s.class='galaxy' and p.clean=1  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and p.petromag_r>=13.5 and p.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,6,9,52,2434620808,8/28/2020 6:09:53 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.684,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from photoobj p join specobj s on s.bestobjid=p.objid join photoz pz on pz.objid=p.objid where p.type=3 and s.class='galaxy' and p.clean=1  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and p.petromag_r>=13.5 and p.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,6,2,20,2434620837,8/28/2020 6:02:20 AM,2178,157.40.15.131,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,1.684,0,1,"select top 10 /*s.specobjid,p.objid,s.bestobjid,pz.objid,p.petromag_r,s.z*/ count(*) from photoobj p join specobj s on s.bestobjid=p.objid join photoz pz on pz.objid=p.objid where p.mode=1 and p.type=3 and s.class='galaxy' and p.clean=1  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and p.petromag_r>=13.5 and p.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,4,7,5,2434621537,8/28/2020 4:07:05 AM,2178,157.40.13.17,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.436,0,1,"select count(s.z) from specphotoall s join photoz pz on pz.objid=s.objid where s.mode=1 and s.type=3 and s.class='galaxy'  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and s.petromag_r>=13.5 and s.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,4,4,52,2434621540,8/28/2020 4:04:53 AM,2178,157.40.13.17,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.514,0,1,"select count(s.z) from specphotoall s join photoz pz on pz.objid=s.objid where s.mode=1 and s.type=3 and s.class='galaxy'  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and s.petromag_r>=13.5 and s.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
2020,8,28,4,3,58,2434621541,8/28/2020 4:03:59 AM,2178,157.40.13.17,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.55,0,1,"select count(*) from specphotoall s join photoz pz on pz.objid=s.objid where s.mode=1 and s.type=3 and s.class='galaxy'  and s.z>0 and s.z<0.3 and s.zwarning=0 and s.ra>=135 and s.ra<=225 and s.dec>=0 and s.dec<=60 and s.petromag_r>=13.5 and s.petromag_r<17.77 /*and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr>=-23 and dbo.fcosmoabsmag(s.petromag_r,s.z,0.315,0.685,0,-1,0.674)-s.extinction_r-pz.kcorrr<=-21*/ ",0,,1
