,galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
galaxytag_dec,-0.009705343069517695,1.0,0.06639678889901789,0.060919096020520216,0.08428895560358404,-0.014893142473625713,-0.03036639749899305,-0.002477674030606426,0.0516013007798199,0.6615778054583504,1.0,0.6615778054583504,0.0,0.04342481658955503,-0.07962302455956798,-0.07966905940059604,-0.07967272366182503,-0.07976028587576947,0.015521091927545624,0.07875259097312487,-0.06133329597703191,-0.00643578792122976,0.08833520840758965,-0.060728027151133006,-0.062495854411377075,-0.032883612267887594,-0.03736454827711273,0.06836761168790231,-0.07647455049269526,-0.05222598493267103,0.05016399187797654,0.17415516564951178,0.9974561115702069,-0.009705343069517695,0.057652262216483285,1.0,-0.060504511719349494,-0.07644391818743593,0.01482325410674321,0.20933238050992511,0.00789771513752633,0.06709297490805334,0.06639678889901789,-0.01937670179830672,0.0,0.060919096020520216,0.0007715887276149843,-0.021965194573355343,-0.033256202950257455,-0.007463318974130523,-0.039692784379693306,0.0516013007798199,0.6615778054583504,-0.9820144068587406,0.0,0.06462213612331122,0.9974561115702069,-0.009705343069517695,1.0,0.04965123964163498,-0.07644391818743593,-0.10280088836289641,-0.06553705311687469,0.20933238050992511,0.06709297490805334,0.0,0.060919096020520216,0.6615778054583504,-0.9820144068587406,0.0,0.06462213612331122,-0.009705343069517695,1.0,0.0,0.0,-0.08285525514731175,0.6615778054583504,0.0,-0.08756811366965929,0.055503580341878626,0.06011637367183764,-0.06209023130761139,0.0601350317329799,0.06012790094124738,0.9999999996139911,0.0,0.0516013007798199,0.060919096020520216,0.0007715887276149843,0.6615778380514707,0.0,0.1038343064845538,0.0,0.0,0.09206516414892335,0.1038343064845538,0.023323471786058557,-0.10095625892775394,-0.08183559319326342,0.11263040020464662,0.0860704383463914,-0.07734549658197885,0.05566032386831332
galaxytag_ra,0.029881667388127635,0.6615778054583504,0.07246569112158573,0.04536930226846202,0.05795177291534582,-0.029864847517527306,-0.037201332062301924,0.05377836614878276,0.033217886337279116,1.0,0.6615778054583504,1.0,0.0,0.024418349133062116,-0.09168209599208176,-0.09173963376738047,-0.09173816083523392,-0.09183572657605825,0.042499706911961734,0.0626004022025972,-0.01624569468674184,-0.0003050194451475724,0.05502985942061161,-0.009518098580261751,0.011337827764716164,0.005268633571966136,0.017212609344828024,0.04142413843734337,-0.04372897606830813,-0.010758496800013392,0.037901094873803116,0.13190261534320108,0.6730395314779717,0.029881667388127635,0.06596911917884006,0.6615778054583504,-0.0599436201244016,-0.07297323689329793,-0.006108621254993229,0.8661217674708599,0.017888447953047837,0.07066747337365813,0.07246569112158573,-0.09814856628949747,0.0,0.04536930226846202,0.020082130460805057,-0.029878772289412055,-0.0408954845050085,-0.01652511444137927,-0.04940064236914472,0.033217886337279116,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.6730395314779717,0.029881667388127635,0.6615778054583504,0.02264843915407536,-0.07297323689329793,-0.11470698217932664,-0.06078269501217786,0.8661217674708599,0.07066747337365813,0.0,0.04536930226846202,1.0,-0.7107041302451803,0.0,0.0700133464792094,0.029881667388127635,0.6615778054583504,0.0,0.0,-0.06457255670145232,1.0,0.0,-0.14378846135384915,0.014502920423454059,-0.005201258193978021,0.005452774348178502,-0.005218087877066019,-0.005227856779095688,0.6615785537659234,0.0,0.033217886337279116,0.04536930226846202,0.020082130460805057,0.9999999999998096,0.0,0.09728772277411778,0.0,0.0,0.10183657865739294,0.09728772277411778,0.012611191157384799,-0.051392732419045274,-0.04142130527613741,0.05732047265068314,0.04536038508806259,-0.006014154456414079,-0.0024429782817798817
galaxytag_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
galspecextra_bptclass,0.05257979666588866,0.04342481658955503,-0.15916441099059625,-0.10121146363964303,-0.2349718029332197,0.07478778770200889,0.06621090483323232,-0.009067844072661304,-0.11165573831392403,0.024418349133062116,0.04342481658955503,0.024418349133062116,0.0,1.0,-0.09444008311737906,-0.09433512817154542,-0.09445199518942499,-0.09423146895749447,-0.3116398180018107,-0.1524341769523684,0.15700866622085324,-0.07260604707920927,-0.14236390618774397,0.12979911166350008,-0.08516572093503622,0.25275126062532116,-0.0892175107095019,-0.11391921956587729,0.11239856902399908,0.21297663285590857,0.019013821867726183,0.007719903409831591,0.04120269948425333,0.05257979666588866,-0.16811172471683347,0.04342481658955503,0.21324967740403264,0.193440960108327,0.040283023569580884,0.0020021930786498954,0.04029714635995012,-0.256097917583268,-0.15916441099059625,-0.03669148523527139,0.0,-0.10121146363964303,-0.059025480783868836,0.17344316289759132,0.16032608031641465,0.1349371750504936,0.13226448939769989,-0.11165573831392403,0.024418349133062116,-0.04442162744389208,0.0,-0.23823804846705232,0.04120269948425333,0.05257979666588866,0.04342481658955503,-0.11296101505847117,0.193440960108327,0.12043725387334002,0.234668876974537,0.0020021930786498954,-0.256097917583268,0.0,-0.10121146363964303,0.024418349133062116,-0.04442162744389208,0.0,-0.23823804846705232,0.05257979666588866,0.04342481658955503,0.0,0.0,0.07203867455034306,0.024418349133062116,0.0,0.14023265878146596,-0.060642490931469464,-0.02769444788819405,0.03332212790173669,-0.027850048442110902,-0.027828664388468337,0.04342347631575129,0.0,-0.11165573831392403,-0.10121146363964303,-0.059025480783868836,0.024418301307057015,0.0,-0.19818007200926294,0.0,0.0,-0.09723146405347655,-0.19818007200926294,-0.18303403156795725,0.26610748661983213,0.31310818239698385,-0.24910732671470767,-0.31115893441112813,0.18420464006572201,-0.052615116035995266
galspecextra_sfr_fib_p50,-0.03242855463988312,-0.07962302455956798,0.033856406065669004,0.03912494576461436,0.016441036512186216,-0.028808709275260042,-0.027757968598227795,0.004802448412118211,0.041429440253086404,-0.09168209599208176,-0.07962302455956798,-0.09168209599208176,0.0,-0.09444008311737906,1.0,0.9999998233014389,0.9999998262029448,0.9999993219241768,-0.00166620761620211,-0.02074058127795261,0.0046313157417256475,-0.009476565793563485,-0.02304759380580178,0.010615539268502843,-0.028201854802679498,-0.0157676136895686,-0.025953183214053356,0.03505445408478697,-0.01476800746450432,-0.0016305423791925808,0.002900749078988222,0.08357945904967523,-0.08088660669888148,-0.03242855463988312,0.036762507229860894,-0.07962302455956798,0.004246978760194188,0.01122932521817427,0.04077169504790939,-0.07795923250561443,0.005777333913352776,-0.019106710890269593,0.033856406065669004,0.18164030863108144,0.0,0.03912494576461436,0.04011528771403866,-0.01889886073544496,-0.015442545741873181,-0.02376133496730437,-0.02024892350966384,0.041429440253086404,-0.09168209599208176,0.06724129112176137,0.0,0.014923222751748864,-0.08088660669888148,-0.03242855463988312,-0.07962302455956798,0.04460769749159308,0.01122932521817427,0.023197534302575536,0.01271127972940286,-0.07795923250561443,-0.019106710890269593,0.0,0.03912494576461436,-0.09168209599208176,0.06724129112176137,0.0,0.014923222751748864,-0.03242855463988312,-0.07962302455956798,0.0,0.0,0.03234365437160894,-0.09168209599208176,0.0,-0.008034163537529308,-0.004688761369787995,-0.003999165661907199,0.0047712962255218126,-0.003986912804071885,-0.003991166175308473,-0.07962205131891431,0.0,0.041429440253086404,0.03912494576461436,0.04011528771403866,-0.09168209075329009,0.0,0.033231673569140675,0.0,0.0,-0.01786511474588957,0.033231673569140675,-0.054987946074649005,0.050528946591268685,0.03916427311025859,-0.07066672050588106,-0.05760899559453584,0.04072384757823787,-0.002525123656994372
galspecextra_sfr_tot_p50,-0.03246261164971318,-0.07966905940059604,0.03370756134155628,0.03902317647573628,0.016265286655062966,-0.028648185850795677,-0.02760063223616733,0.0048355622025629845,0.04132716791399024,-0.09173963376738047,-0.07966905940059604,-0.09173963376738047,0.0,-0.09433512817154542,0.9999998233014389,1.0,0.9999999331309848,0.9999996003946154,-0.001782317735991413,-0.020751171403557644,0.0045879473367154726,-0.009534052146710546,-0.02307104927699287,0.010579082040775505,-0.02828196875988581,-0.015821092229913406,-0.026047304299323115,0.03502269707262674,-0.01477712718298443,-0.0016574886187762043,0.002921503564180477,0.0835642061321946,-0.08093463213292243,-0.03246261164971318,0.036599202738334384,-0.07966905940059604,0.004574647183106227,0.011558200328234083,0.04090297276274323,-0.07799785335726558,0.00576617241118082,-0.01929574371265699,0.03370756134155628,0.1816384301260273,0.0,0.03902317647573628,0.04006892458836449,-0.018643143682786405,-0.015194320223057419,-0.02353884906878158,-0.02002166051284888,0.04132716791399024,-0.09173963376738047,0.0672980165327028,0.0,0.01474628081225357,-0.08093463213292243,-0.03246261164971318,-0.07966905940059604,0.04450465178948393,0.011558200328234083,0.023472915047055037,0.012964133527461907,-0.07799785335726558,-0.01929574371265699,0.0,0.03902317647573628,-0.09173963376738047,0.0672980165327028,0.0,0.01474628081225357,-0.03246261164971318,-0.07966905940059604,0.0,0.0,0.03251747118237726,-0.09173963376738047,0.0,-0.007894254404761502,-0.0046275416480013164,-0.003998914533652575,0.004774851859290696,-0.0039866786137095645,-0.003990919160130141,-0.07966808461629632,0.0,0.04132716791399024,0.03902317647573628,0.04006892458836449,-0.09173962851181988,0.0,0.03310659812963396,0.0,0.0,-0.01798574561179332,0.03310659812963396,-0.055020051319219485,0.050754495535002817,0.03937303983365406,-0.07085072021348071,-0.05777581366292896,0.04084085932857357,-0.002611322930889323
galspecextra_sfr_tot_p84,-0.03242841495109192,-0.07967272366182503,0.0337408947282102,0.03897952556485599,0.01640598561371561,-0.02862580257496368,-0.02757495537074663,0.004884262220306879,0.04127567136218159,-0.09173816083523392,-0.07967272366182503,-0.09173816083523392,0.0,-0.09445199518942499,0.9999998262029448,0.9999999331309848,1.0,0.9999993703033505,-0.001476760459338511,-0.020505867367173813,0.004405332536044089,-0.00951863497608153,-0.02282855613244133,0.010410501793659977,-0.028202841764750596,-0.01596976476592266,-0.025915645909049833,0.03514385699266179,-0.014867469078380458,-0.001838536410144457,0.0029113354943257888,0.0835548890534254,-0.08093970691569376,-0.03242841495109192,0.036640669197261895,-0.07967272366182503,0.004423279363330987,0.011404925066150729,0.04075841942921509,-0.07799227737943544,0.0057948016684512705,-0.01903092605670615,0.0337408947282102,0.18162971169797562,0.0,0.03897952556485599,0.04000986356428175,-0.0187060541234309,-0.015253661307879883,-0.023569433493396626,-0.02005281251918464,0.04127567136218159,-0.09173816083523392,0.06730306847860218,0.0,0.014899091378414891,-0.08093970691569376,-0.03242841495109192,-0.07967272366182503,0.044453581223378266,0.011404925066150729,0.02333015081688712,0.012840794800630705,-0.07799227737943544,-0.01903092605670615,0.0,0.03897952556485599,-0.09173816083523392,0.06730306847860218,0.0,0.014899091378414891,-0.03242841495109192,-0.07967272366182503,0.0,0.0,0.03234862880341094,-0.09173816083523392,0.0,-0.008048607921268231,-0.004637739607763775,-0.004028948673458234,0.00479826062882453,-0.004016624356874011,-0.004020874512982875,-0.07967174955437037,0.0,0.04127567136218159,0.03897952556485599,0.04000986356428175,-0.0917381555737046,0.0,0.03319793990202817,0.0,0.0,-0.01781113463104266,0.03319793990202817,-0.05492280977281794,0.050577761242455416,0.03918224506000722,-0.07066631292950767,-0.05756820369387043,0.040745732025399155,-0.002585856217163336
galspecextra_specsfr_tot_p50,-0.032524999323499254,-0.07976028587576947,0.03353158329564474,0.039058367227674605,0.015921858867332286,-0.028669802719475473,-0.02763446729423637,0.004753765452140787,0.04139114571670276,-0.09183572657605825,-0.07976028587576947,-0.09183572657605825,0.0,-0.09423146895749447,0.9999993219241768,0.9999996003946154,0.9999993703033505,1.0,-0.002363906776806744,-0.021217138742007872,0.004891691317322329,-0.009677836708644881,-0.02355243910519037,0.010900794126228306,-0.028456988896350937,-0.01565993948880357,-0.026378141911588604,0.03463874892255224,-0.014487266510410369,-0.0013360527797704642,0.002903573905628242,0.0835062797161196,-0.08102272504517967,-0.032524999323499254,0.036413772986738466,-0.07976028587576947,0.004936261885927985,0.01196538211968344,0.041152820378366615,-0.07806847125992926,0.00574884910420091,-0.019842081360980104,0.03353158329564474,0.18160803437353137,0.0,0.039058367227674605,0.04021738394240135,-0.018489664672137314,-0.015032058236937092,-0.023470719625431413,-0.019922002504424764,0.04139114571670276,-0.09183572657605825,0.06738398338315048,0.0,0.014361434442005511,-0.08102272504517967,-0.032524999323499254,-0.07976028587576947,0.04456554358453425,0.01196538211968344,0.023884243495826872,0.013296274723520293,-0.07806847125992926,-0.019842081360980104,0.0,0.039058367227674605,-0.09183572657605825,0.06738398338315048,0.0,0.014361434442005511,-0.032524999323499254,-0.07976028587576947,0.0,0.0,0.032849821526929404,-0.09183572657605825,0.0,-0.007116464938513411,-0.004663980126946223,-0.003986663351198767,0.004780699030685836,-0.003974450817870578,-0.00397864024784839,-0.07975931188532813,0.0,0.04139114571670276,0.039058367227674605,0.04021738394240135,-0.09183572134415018,0.0,0.03244752600996261,0.0,0.0,-0.018853088511710053,0.03244752600996261,-0.055302070348228365,0.05109572164920587,0.039715893211075985,-0.0712515460853212,-0.05818577094189801,0.040909780159329896,-0.002497105147934393
galspecindx_d4000_n,0.08401620033268031,0.015521091927545624,0.0795886679290618,-0.15925021636408115,0.3758515031738894,0.09906413179999114,0.10627904016385965,0.13382081772904247,-0.19156684731390614,0.042499706911961734,0.015521091927545624,0.042499706911961734,0.0,-0.3116398180018107,-0.00166620761620211,-0.001782317735991413,-0.001476760459338511,-0.002363906776806744,1.0,0.761228022082212,-0.5555285530617151,0.06811335239937948,0.7474972318508217,-0.5199178582808599,0.24000968855680588,-0.4457993256314538,0.37517160327738064,0.4354717655556076,-0.3365911865745316,-0.5461574794304525,-0.0025948047389966677,0.0033083216699092617,0.011425267420879145,0.08401620033268031,0.0954251596589008,0.015521091927545624,-0.3885592227946513,-0.4142755997596622,-0.4128400218076611,0.04650661000323106,0.027263484932497653,0.7589563415414678,0.0795886679290618,-0.02092187855841163,0.0,-0.15925021636408115,-0.2524595575315171,-0.13280916880861207,-0.13339255981653395,-0.03244597759728517,-0.05331777968396485,-0.19156684731390614,0.042499706911961734,-0.016500948751225115,0.0,0.41186992886135215,0.011425267420879145,0.08401620033268031,0.015521091927545624,-0.19025776667904867,-0.4142755997596622,-0.4206681191335507,-0.3220606521546918,0.04650661000323106,0.7589563415414678,0.0,-0.15925021636408115,0.042499706911961734,-0.016500948751225115,0.0,0.41186992886135215,0.08401620033268031,0.015521091927545624,0.0,0.0,-0.4855891356170196,0.042499706911961734,0.0,-0.5962875080727993,0.04040644974175329,-0.014811045923236826,-0.006558624942737498,-0.01462662927238613,-0.014663773119115747,0.015520207475018446,0.0,-0.19156684731390614,-0.15925021636408115,-0.2524595575315171,0.04249972756336802,0.0,0.31647728281155885,0.0,0.0,0.6208304658484751,0.31647728281155885,0.3196230951100925,-0.4687529521137444,-0.5059668783107745,0.529890997794036,0.5891667493231111,-0.2249290985261489,0.003970500904547661
galspecline_h_alpha_eqw,-0.008899340561634647,0.07875259097312487,0.09597161689697398,-0.11084605973340525,0.32645085261702844,0.1386788590380122,0.1356677554354509,0.11729871005849797,-0.13941146154980594,0.0626004022025972,0.07875259097312487,0.0626004022025972,0.0,-0.1524341769523684,-0.02074058127795261,-0.020751171403557644,-0.020505867367173813,-0.021217138742007872,0.761228022082212,1.0,-0.7838053476888546,-0.10997954507277381,0.9645344932421257,-0.7508009722631804,0.0017200010952907398,-0.6057290361641753,0.22898744267937826,0.6933160238206134,-0.6049580798275148,-0.7464555818091008,0.013571397601755396,-0.03430415701122237,0.07308402222738396,-0.008899340561634647,0.09953007681288721,0.07875259097312487,-0.12534520724933845,-0.16122510623439532,-0.20101510048524704,0.03637829070374542,0.0299599062136314,0.513139749790443,0.09597161689697398,-0.016107257674929314,0.0,-0.11084605973340525,-0.19615654631589366,0.012318808766310052,0.0018593927374632281,0.06923936309625907,0.054261825971049026,-0.13941146154980594,0.0626004022025972,-0.06963821368407748,0.0,0.3769350970439195,0.07308402222738396,-0.008899340561634647,0.07875259097312487,-0.1405335782729766,-0.16122510623439532,-0.15536209179600627,-0.12109447971599535,0.03637829070374542,0.513139749790443,0.0,-0.11084605973340525,0.0626004022025972,-0.06963821368407748,0.0,0.3769350970439195,-0.008899340561634647,0.07875259097312487,0.0,0.0,-0.26168980808990494,0.0626004022025972,0.0,-0.4239714754236603,0.035648094348999404,-0.01532058900211943,-0.006401161705849698,-0.015186848718428075,-0.015211045746462157,0.0787521423458472,0.0,-0.13941146154980594,-0.11084605973340525,-0.19615654631589366,0.06260044019093058,0.0,0.23692570660023135,0.0,0.0,0.4887647966584861,0.23692570660023135,0.19728201746946478,-0.2645324987897604,-0.27043467360627205,0.3588953398741451,0.37655103592857403,-0.1274709103020191,-0.007874979234089087
galspecline_h_alpha_flux,0.06718822264300522,-0.06133329597703191,-0.2537177334450918,-0.12804149280447455,-0.35557469153929916,-0.0953271954182113,-0.09223622016792718,-0.09159896272090112,-0.10743688293783991,-0.01624569468674184,-0.06133329597703191,-0.01624569468674184,0.0,0.15700866622085324,0.0046313157417256475,0.0045879473367154726,0.004405332536044089,0.004891691317322329,-0.5555285530617151,-0.7838053476888546,1.0,0.28291005440576117,-0.7551312021397245,0.9779275561078514,0.23651007203624802,0.9185331830760352,-0.042257389166226136,-0.4973580252048233,0.663481943317527,0.9515992699435807,-0.01300627366351324,0.02257551317599078,-0.05971711709592514,0.06718822264300522,-0.24575076324401465,-0.06133329597703191,-0.011534279440005407,0.012355166979817133,-0.13755961492398913,0.015601800342513641,-0.02155580323339513,-0.27187204687772465,-0.2537177334450918,0.02336319602114704,0.0,-0.12804149280447455,-0.04644258443190072,-0.039317699174116295,-0.03000869696490038,-0.0705698083984625,-0.05885110934069436,-0.10743688293783991,-0.01624569468674184,0.053249648746541575,0.0,-0.4210357997896309,-0.05971711709592514,0.06718822264300522,-0.06133329597703191,-0.1080160682207327,0.012355166979817133,-0.055972165636332644,0.045796979791084345,0.015601800342513641,-0.27187204687772465,0.0,-0.12804149280447455,-0.01624569468674184,0.053249648746541575,0.0,-0.4210357997896309,0.06718822264300522,-0.06133329597703191,0.0,0.0,-0.08152289902091528,-0.01624569468674184,0.0,0.26222867555144314,-0.031379375132375584,0.013510137817635406,0.00288707599259745,0.013402478563622472,0.013424379608470484,-0.06133282181583571,0.0,-0.10743688293783991,-0.12804149280447455,-0.04644258443190072,-0.016245705001010146,0.0,-0.24206432418181817,0.0,0.0,-0.31463031562297095,-0.24206432418181817,-0.12815482838740372,0.1323748338752595,0.10749447816043131,-0.1956659411169912,-0.16892293532396532,0.07424827047926612,0.012891684082423084
galspecline_h_alpha_flux_err,0.06696284987930932,-0.00643578792122976,-0.15684291498489772,-0.2235943816487843,0.11967769377523403,0.17878749783333533,0.1682261405808979,0.0015973294108961574,-0.2148532580327351,-0.0003050194451475724,-0.00643578792122976,-0.0003050194451475724,0.0,-0.07260604707920927,-0.009476565793563485,-0.009534052146710546,-0.00951863497608153,-0.009677836708644881,0.06811335239937948,-0.10997954507277381,0.28291005440576117,1.0,-0.09385120554153437,0.28443282050107527,0.3797815429497029,0.27640553389012307,0.3181639163961216,-0.09284060910874051,0.21116097243725263,0.24774470572381552,-0.013714141862973948,-0.0197488398416584,-0.005317579423384767,0.06696284987930932,-0.16016038380651895,-0.00643578792122976,-0.08961187606709102,-0.10394590348609213,-0.2617287794258323,0.0073201459719253,0.00396890917399723,0.14844194741554467,-0.15684291498489772,0.026973171498402556,0.0,-0.2235943816487843,-0.19537929083196914,0.10323991588433076,0.07957744244130782,0.0006848346250572876,0.09733728769430175,-0.2148532580327351,-0.0003050194451475724,0.01079768970878775,0.0,-0.08956508017260097,-0.005317579423384767,0.06696284987930932,-0.00643578792122976,-0.2145518908001728,-0.10394590348609213,-0.1468529990569721,-0.025578633555510183,0.0073201459719253,0.14844194741554467,0.0,-0.2235943816487843,-0.0003050194451475724,0.01079768970878775,0.0,-0.08956508017260097,0.06696284987930932,-0.00643578792122976,0.0,0.0,-0.2457202190151792,-0.0003050194451475724,0.0,-0.19342010886608027,-0.03370488136989613,0.006422671546354805,-0.004602377722935487,0.006430589880626304,0.0064207481793729145,-0.006437449343563084,0.0,-0.2148532580327351,-0.2235943816487843,-0.19537929083196914,-0.00030503740243241695,0.0,0.1388160131076047,0.0,0.0,0.17397009156838839,0.1388160131076047,0.24612374242395246,-0.15199094107727337,-0.1994528279931556,0.14106228022802092,0.20375850577787702,-0.07937187164004761,-0.08221147928198203
galspecline_h_beta_eqw,-0.00767978602485706,0.08833520840758965,0.1068762420121434,-0.09882871954530023,0.33494595622496204,0.1110736006325584,0.11184701838302283,0.10200138698217971,-0.1263863627225768,0.05502985942061161,0.08833520840758965,0.05502985942061161,0.0,-0.14236390618774397,-0.02304759380580178,-0.02307104927699287,-0.02282855613244133,-0.02355243910519037,0.7474972318508217,0.9645344932421257,-0.7551312021397245,-0.09385120554153437,1.0,-0.7454766460369608,-0.030004396967425257,-0.5732765035331413,0.2249380948080037,0.684197270263572,-0.5892647367859357,-0.7244513286659026,0.009406015903595579,-0.039110632951259376,0.08297933187014843,-0.00767978602485706,0.11166026506937517,0.08833520840758965,-0.16131111810419135,-0.1952973129136487,-0.21425055868008322,0.018413049278569068,0.033147809626398024,0.5265970255215091,0.1068762420121434,-0.03372629799412182,0.0,-0.09882871954530023,-0.1860826777998141,-0.020573167548212947,-0.028969496243713713,0.03887884617029403,0.025241384087244825,-0.1263863627225768,0.05502985942061161,-0.08033738126517025,0.0,0.38234963998748017,0.08297933187014843,-0.00767978602485706,0.08833520840758965,-0.1276221017785058,-0.1952973129136487,-0.19077168864863425,-0.15101106393133507,0.018413049278569068,0.5265970255215091,0.0,-0.09882871954530023,0.05502985942061161,-0.08033738126517025,0.0,0.38234963998748017,-0.00767978602485706,0.08833520840758965,0.0,0.0,-0.2750615587380685,0.05502985942061161,0.0,-0.4422581532103101,0.035485078525772776,-0.015943258147946244,-0.005889857488095573,-0.015805605926485465,-0.01583065465176468,0.08833496143533706,0.0,-0.1263863627225768,-0.09882871954530023,-0.1860826777998141,0.055029899424685294,0.0,0.253860286554935,0.0,0.0,0.5060068246260611,0.253860286554935,0.19263393989233793,-0.27541776717730704,-0.27709714727879936,0.36386079224189505,0.37549120516734846,-0.13720198833476244,0.003882626310757389
galspecline_h_beta_flux,0.062038121561747844,-0.060728027151133006,-0.28263893817497365,-0.15882218065288828,-0.3727881324449111,-0.06203246887671367,-0.059230968363477174,-0.07262625511579632,-0.13889370822207459,-0.009518098580261751,-0.060728027151133006,-0.009518098580261751,0.0,0.12979911166350008,0.010615539268502843,0.010579082040775505,0.010410501793659977,0.010900794126228306,-0.5199178582808599,-0.7508009722631804,0.9779275561078514,0.28443282050107527,-0.7454766460369608,1.0,0.28728698552597315,0.8738199429219217,-0.009733164751069567,-0.5208728610108132,0.6995754809569487,0.9328832111192444,-0.013770079892343915,0.028718409723288176,-0.06044418890058243,0.062038121561747844,-0.27420426442886764,-0.060728027151133006,-0.003479593700487821,0.023663304945116793,-0.15630569965276486,0.024938060179634482,-0.02320153641146062,-0.25635237233319613,-0.28263893817497365,0.039757456991341956,0.0,-0.15882218065288828,-0.06847193683658676,-0.008698777036976192,0.0011904831364687302,-0.03875493216625555,-0.027242814685413258,-0.13889370822207459,-0.009518098580261751,0.053405313660359686,0.0,-0.4389144062883527,-0.06044418890058243,0.062038121561747844,-0.060728027151133006,-0.13939841447448292,0.023663304945116793,-0.045436089337128685,0.06486853992430876,0.024938060179634482,-0.25635237233319613,0.0,-0.15882218065288828,-0.009518098580261751,0.053405313660359686,0.0,-0.4389144062883527,0.062038121561747844,-0.060728027151133006,0.0,0.0,-0.10018195011616307,-0.009518098580261751,0.0,0.28329895814440903,-0.048986498141296825,0.015088645664421696,0.0026150885952346686,0.014991075272885025,0.015014193445837572,-0.0607279564325832,0.0,-0.13889370822207459,-0.15882218065288828,-0.06847193683658676,-0.009518108992038709,0.0,-0.2642085478869861,0.0,0.0,-0.33637593848833847,-0.2642085478869861,-0.10921851393464513,0.10933022040630433,0.07961927049926044,-0.17286051074221087,-0.13942810364213348,0.052760760461640945,0.020543419305318035
