objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,mRrCcPsf_r,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,ra,dec,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
1237671066848463171,2,5959,301,1,72,2371,1,0,3,0,0,0,281543964623104,9007199397380353,9007199397380353,9007199388991489,4503874782134272,45035996407955457,25.85264,24.06013,23.5459,22.02634,20.95782,0.3751003,0.3440313,0.399319,0.1739571,0.2523224,24.8412,24.14652,24.29567,21.95171,21.3242,5.767841,4.596177,1.375066,0.6876228,0.9398757,0.4547928,0.6300274,26.35004,23.54253,23.31474,21.52195,20.63045,0.3918655,0.3734091,0.5204604,0.1757832,0.2919716,25.88406,23.61248,23.43928,21.56211,20.69475,0.3612574,0.3985355,0.4276043,0.2213555,0.3385975,-9999,-9999,4.284055,0,1,0,0.8218269,0,1.280866,1.229877,1.364569,1.307596,1.310155,257,474112121,5014110,1,1,24577,24769,24705,24705,24577,24.3791274072856,47.1784907437326,0.619109147167156,0.280568461396705,0.733474745552594,0.4867166,0.3792463,0.2623608,0.1949622,0.1450161,17376132014191,1237671066848460800,0,0
1237648704588088011,2,752,301,4,434,715,1,0,3,1,0,0,68987912704,134217729,275146342400,4503874773712896,275288949248,9007199388958721,22.7036,22.48074,22.65398,21.98922,22.08208,0.2362271,0.0903482,0.1426503,0.1161213,0.4467005,22.55606,22.5522,22.11135,21.55353,20.79107,0.6847572,0.299486,0.3143904,0.3072838,0.7314785,0.8988864,2.16795,22.63591,22.18937,22.10342,21.63435,21.73296,0.3137387,0.1018361,0.1365018,0.133459,0.5604122,22.09228,22.26413,22.10342,21.85321,20.9768,0.2318397,0.09251183,0.192553,0.144628,0.5837771,6.356544,1.621632,2.31392,1,1,0,1,1,1.239618,1.16049,1.002747,0.9503857,0.9656563,257,96522933,26003,1,1,24577,24577,24577,24577,24577,208.560637402077,0.0886824824406066,-0.878310580753621,-0.478087991952594,0.00154780068942232,0.1554845,0.1211525,0.08381271,0.06228182,0.04632623,14952957184543,1237648704588087296,0,1.78277094639621
1237651192427709366,2,1331,301,6,126,950,1,0,3,1,0,0,268435456,45035996407922689,275146342400,4503874773712896,275146342400,134217729,22.58435,22.26433,21.94654,21.60328,21.77658,0.2815183,0.09023735,0.09403641,0.09808566,0.3794606,21.85655,22.31901,21.83332,21.32409,23.09413,0.3330157,0.2289286,0.2325452,0.2069528,3.817728,0.640342,1.287466,22.52821,22.13603,21.80355,21.44859,21.76068,0.2950259,0.09102163,0.09671615,0.1015413,0.4372317,21.79027,22.10072,21.80363,21.40867,21.83756,0.2853272,0.1213935,0.1324748,0.1164143,0.5329076,3.304686,0.5480163,2.424036,1,0,0,0,0,1.308395,1.175186,1.02652,0.9822389,1.018661,257,464149449,1870538,3,2,24577,24577,24577,24577,24577,121.580267249097,45.2776605737303,-0.368507664990239,0.599463164423685,0.710525168690444,0.2062892,0.1607391,0.1111986,0.08263246,0.06146337,16263573600528,1237651192427708416,0,1.28543491299053
1237651249919034447,2,1345,301,1,830,1103,1,0,3,1,0,0,105622137869072,9007199397478673,70369054556433,4503874815656464,275179896848,42078481,24.96718,23.74964,22.76918,22.18824,22.48281,0.5865033,0.258674,0.1942729,0.1392246,0.5609784,24.84911,23.83313,22.71751,22.26534,22.72267,1.028285,0.4848882,0.2880366,0.3008779,0.882399,0.6804158,1.079295,24.98798,23.66442,22.51942,22.01868,22.49206,0.6887507,0.2959647,0.1675722,0.1516359,0.6118869,24.94785,23.74486,22.51958,22.0665,22.50352,1.045178,0.4339429,0.2591342,0.2968731,0.8698512,4.366958,1.349333,2.702915,0,1,0,1,1,1.178631,1.148832,1.084414,1.007224,1.244946,257,266874288,84743,1,1,24577,24577,24577,24577,24577,265.314704542628,17.608371998321,-0.0778556026377823,-0.949961425102879,0.30250916672791,0.3693809,0.2878191,0.1991119,0.1479615,0.1100562,14312108265960,1237651249919033344,0,1.47765999832961
1237652944233891129,2,1739,301,5,71,1337,1,0,3,0,0,0,105624251662608,11258999202643985,9077568409960721,6826043465793553,2252074960027664,9007199388958737,23.3385,23.47248,23.28868,21.84981,21.64425,0.5322416,0.2583198,0.3311065,0.1529669,0.4324417,23.81259,24.7442,24.08047,21.852,21.30618,2.604444,2.215016,1.994197,0.5498564,1.154301,0.4170584,0.5096598,23.20428,23.50818,22.57269,21.44147,20.96148,0.7830872,0.4393687,0.2971745,0.1816346,0.4292836,21.81495,23.49326,22.57269,21.51366,20.71968,0.513635,0.2958613,0.40799,0.1760626,0.5720488,12.11536,6.378367,2.674433,1,1,0,1,1,1.134863,1.070985,1.078336,1.008495,0.9879825,257,220555191,197155,1,1,24577,24577,24577,24577,24577,324.408457121581,12.2468144933171,0.794680906951482,-0.568758248021898,0.212123340143962,0.5407081,0.4213161,0.2914645,0.2165894,0.1611027,13370252885466,1237652944233889792,0,2.46123558540056
1237654602628007022,2,2125,301,6,69,1134,1,0,3,0,0,0,281543964754688,9007199397347585,8388865,9007199388992769,4503874773712896,9007199397478913,23.75353,23.34754,23.17972,22.22679,22.02575,0.7171055,0.2596796,0.3000666,0.203306,0.6088671,23.21649,22.79439,22.29645,22.37914,25.20815,0.9620527,0.3209037,0.3682776,0.5536718,1.410889,1.385156,2.724819,23.92348,23.23642,22.73822,22.00358,22.25698,0.9115869,0.2765029,0.2522849,0.2060936,0.8075097,21.00531,22.45085,22.14498,21.98505,22.12078,0.5832018,0.3062055,0.27747,0.2383123,0.7181451,5.670117,-1000,4.281607,1,1,0,0.6608009,1,1.696289,1.665134,1.364318,1.350942,1.56958,257,144277751,769617,3,2,24577,24577,24577,24577,24577,129.06037073383,3.77046159260707,-0.628774961510921,0.774801741238884,0.0657594825871687,0.1123101,0.08751128,0.0605399,0.04498763,0.03346254,16027954592224,1237654602628005888,0,1.68376318129921
1237654880194331331,2,2190,301,3,131,707,1,0,3,1,0,8,140806476398848,9147936885833985,275280560128,4503874773712896,275146342400,9147936885833729,23.21957,22.40507,21.85838,21.67437,21.83172,0.8452491,0.1165818,0.08642024,0.1025163,0.7068084,24.33578,22.2243,21.55297,21.29807,21.47486,2.435735,0.2331818,0.2050098,0.2546344,0.9180011,0.8461698,1.610615,23.4739,22.17796,21.42271,21.1966,21.47225,0.7784135,0.1216531,0.08267809,0.09693395,0.4525953,23.45268,22.26077,21.42271,21.09995,21.26337,0.6843086,0.142065,0.1205087,0.09651849,0.6394252,6.891981,0.983666,3.285516,1,0.7842907,0,0,0,1.526,1.541421,1.195234,1.19352,1.313075,257,152399328,399742,1,1,16392,24577,24577,24577,24577,201.672663446789,4.75074352801356,-0.92611616897572,-0.368034645569558,0.0828211399476339,0.1244469,0.0969682,0.06708215,0.04984923,0.03707867,15085342094813,1237654880194330624,0,1.85633794402823
1237655497601057202,2,2334,301,1,210,434,1,0,3,1,0,0,140817280926024,9147936944578633,9007474476581192,4503874840821832,275347669064,9007199456075849,22.73378,22.7396,22.40997,21.83318,21.42019,0.4780642,0.1541584,0.1475661,0.1364006,0.3444407,22.7446,25.28669,21.83494,22.83485,21.19052,1.0977,2.453691,0.339013,1.427155,1.13857,1.111246,2.039675,22.41506,22.48826,21.69966,21.33847,21.18359,0.4205875,0.1986963,0.1369028,0.1550795,0.4961773,21.92592,22.76583,21.6236,21.61968,21.15832,0.3753549,0.1649718,0.1810532,0.138969,0.5866476,13.24384,3.510658,3.099371,0,1,0.6351362,1,1,1.671027,1.352962,1.160903,1.108888,1.178868,257,56275121,543462,1,1,24577,24577,24577,24577,24577,227.300715703249,-2.69775894888934,-0.677398906860751,-0.734108563285141,-0.047067380374153,0.5327575,0.415121,0.2871788,0.2134046,0.1587338,11617405088661,1237655497601056768,0,2.57330954534113
1237656242235310785,2,2507,301,4,123,705,1,0,3,1,0,0,68987912448,9007199397347585,275288981760,4503874782101760,275146342400,134217729,24.68552,23.26205,22.94651,22.23952,21.27103,0.6035174,0.1479082,0.1634246,0.1228346,0.242719,22.04178,22.80726,22.59453,21.61031,19.9125,0.5042773,0.4459913,0.5657207,0.3615903,0.3580482,0.7874139,1.474589,24.67117,22.5918,22.20886,21.35446,20.54632,1.121782,0.1584435,0.1685765,0.1207329,0.2598046,20.54157,22.53942,22.21212,21.33107,19.43865,0.5710214,0.1702774,0.1913956,0.1176329,0.278173,4.20679,1.298699,1.857628,0,1,0.9253948,0,1,1.018428,0.9705451,0.8983855,0.7887359,0.8758507,257,228844032,2882239,3,3,24577,24577,24577,24577,24577,335.222454656076,13.2058406205164,0.883931837609846,-0.408013543923707,0.228450113667074,0.3598917,0.2804252,0.1939968,0.1441604,0.1072289,13374605960538,1237656242235310080,0,1.45030858275023
1237657190914523898,2,2728,301,3,555,762,1,0,3,0,0,0,474991439249680,9007199397347601,9007199397478673,142606609,6914004270317584,11258999202678033,24.81686,25.01413,24.47133,22.35162,22.41963,0.7343187,0.5768771,0.5302923,0.2758489,0.5366782,24.83272,23.41047,24.82113,22.22642,21.81052,1.459932,0.4726969,1.232064,0.3703783,0.8828362,-9999,-9999,24.55098,24.68149,24.47005,21.74316,22.10049,1.113593,0.7601893,0.8284293,0.1611791,0.7421076,21.2932,21.5741,24.49737,21.75123,20.34543,0.7986825,0.5754216,1.651598,0.1771398,0.6439768,1.18386,0.2521083,1.699784,1,1,0,0.9504464,0,1.05426,1.250896,0.8596256,0.7784994,0.8699898,257,94525677,3760235,28,14,24577,24577,24577,24577,24577,21.3148719133735,-0.0491600692008957,0.931596566403413,0.363492917802886,-0.000858004962790575,0.1396442,0.1088098,0.07527413,0.05593675,0.04160666,8830531537231,1237657190914523136,0,0.769370008897125
1237679323389296937,2,7881,301,4,119,297,1,0,3,1,0,0,68988043520,9007199389009153,275146375168,4503874773843968,275146375168,275146376448,22.99841,21.62168,21.27117,20.97452,20.56199,0.4451881,0.0573613,0.04939059,0.05161995,0.1426509,22.26212,20.52432,20.05035,19.58242,18.99298,0.9095861,0.06828023,0.07443344,0.06573226,0.1666681,1.245399,2.246181,21.91687,20.47181,19.90926,19.60288,19.36966,0.3644993,0.03871956,0.03632673,0.03737668,0.1266899,19.70868,20.46693,19.90929,19.56094,19.16408,0.2826559,0.038699,0.03632672,0.03700122,0.122174,15.2176,0.9047787,1.827729,1,0,0,0,0.2876484,1.150572,1.078843,0.8915406,0.894204,0.866262,257,46360737,7547019,1,1,1,24577,24577,24577,24577,14.519385527886,-4.76410674587244,0.964718295318211,0.24984138053617,-0.0830535685573156,0.1951252,0.1520402,0.1051807,0.07816054,0.05813708,8847253335901,1237679323389296640,0,2.75840575669588
1237679323400896821,2,7881,301,4,296,309,1,0,3,1,0,0,68987912192,9007199388958721,275146342400,4503874773712896,275146342400,275280560128,23.0982,22.0601,21.20786,20.71814,20.13633,0.5695239,0.08456033,0.05471419,0.05528218,0.1091208,25.52132,22.15984,20.93771,20.50759,20.03469,1.895299,0.1966126,0.1698648,0.2033418,0.2690188,0.7539229,2.227849,23.68974,21.90672,20.98546,20.50421,19.91617,1.03209,0.07870614,0.05033198,0.04948425,0.112421,23.46492,21.95537,20.98575,20.44147,20.03331,0.7805289,0.1048751,0.06434222,0.05779577,0.1271427,4.023273,0.3212803,2.655644,0,0,0.9954897,1,1,1.378567,1.272453,1.074692,1.130588,0.9779767,257,50050181,7548481,2,2,1,24577,24577,24577,24577,41.0782202324482,-3.84707036734335,0.752114646668045,0.655608119595961,-0.0670936046672824,0.1211295,0.09438326,0.06529391,0.04852037,0.03609024,8936729283218,1237679323400896512,0,1.41832163389396
1237679323936391466,2,7881,301,5,275,298,1,0,3,0,0,0,281543964623104,13511074162671616,9007199397347585,9007199397347585,9007199388960001,9007199397355777,21.9627,25.01693,24.33817,24.99652,21.94833,0.1781835,0.6825057,0.6737551,0.5982867,0.4905736,22.42473,25.03749,24.37459,25.85988,22.12172,0.5479938,1.495811,1.379754,3.057596,1.200102,0.7970009,0.8945898,21.68938,25.09156,23.9797,25.40404,22.10163,0.1818299,0.8438933,0.7170841,0.6129465,0.6810838,21.69206,23.65487,23.27454,25.087,19.59613,0.1818442,1.600257,1.14867,0.5864059,0.6785836,21.72601,-1000,3.865786,0.9371878,1,0,0,1,1.254672,1.428865,1.296421,1.180832,1.271425,257,51000073,7550951,1,1,16385,24577,24577,24577,24577,38.0288159277687,-3.5823978125125,0.786161827433032,0.614853919638706,-0.0624839066646369,0.112308,0.08750965,0.06053877,0.04498679,0.03346191,8950083818184,1237679323936391168,0,3.29590711804412
1237680243596394774,2,8095,301,6,277,278,1,0,3,1,0,48,68987912448,9007199397380353,275154764032,4503874773745664,275146375168,275146375200,26.42183,22.63263,21.18385,20.69857,20.47117,0.566224,0.1296513,0.07769772,0.07011517,0.1981459,27.58746,21.70325,20.71323,20.33817,20.27695,1.146864,0.2777691,0.1307298,0.2116016,0.7758994,1.475212,3.142937,26.9521,21.96792,20.69258,20.15533,19.87585,0.5366026,0.1215707,0.07162468,0.06530391,0.1886467,26.48737,21.7435,20.62988,20.21299,19.8168,0.5289434,0.1185017,0.1084487,0.06835864,0.1884167,17.6917,2.204973,7.299704,0,0.3814144,0.4375719,0.5953322,0,1.702483,1.370479,1.781609,1.505979,1.540841,257,38371148,7860598,1,1,24577,24577,24577,24577,24577,356.517487283009,-6.42302806251713,0.991888013536383,-0.0603626081753464,-0.111868333933767,0.1139614,0.08879791,0.06142998,0.04564906,0.03395452,12655826090487,1237680243596394496,0,2.97419768983055
1237680245202878709,2,8096,301,1,214,245,1,0,3,1,0,0,68987912704,275146375168,275146375168,4503874773745664,275146375680,275280592896,21.76481,21.37214,20.55927,20.14233,19.54455,0.1805006,0.04905627,0.03897025,0.03863141,0.0844044,21.41555,21.2524,20.25795,19.64044,19.18295,0.3600447,0.116028,0.07951801,0.08155008,0.1881278,0.8803803,2.136716,21.63309,21.15981,20.27103,19.79821,19.24949,0.1990604,0.04842068,0.03623645,0.03606507,0.08412245,21.82156,21.31157,20.27102,19.57215,19.05811,0.2144611,0.04831631,0.04469597,0.03891707,0.09022985,4.04706,0.2350706,2.971839,0,0.4039458,1,1,1,1.434979,1.290871,1.136917,1.061191,1.152155,257,277824522,7864029,1,1,24577,24577,24577,24577,24577,357.819981999147,18.8859521182713,0.945479956111682,-0.0359914562274909,0.323685445563555,0.2819772,0.2197148,0.1519977,0.1129505,0.08401446,13215586344419,1237680245202878464,0,1.42250826640484
1237661850933723240,2,3813,301,3,245,104,1,0,3,0,0,0,527834604769624,140737664946457,9007199399317785,4503874943057944,9007199398793497,9077568443515161,23.65009,25.29295,23.28712,24.55026,23.20019,0.8984386,0.5819306,0.3311272,0.5855688,0.5740073,24.07394,25.19024,23.40981,24.97024,22.98636,1.308805,0.9697456,0.7767691,0.9942464,1.102627,0.6872334,0.9750303,23.67661,25.3755,23.08963,24.65852,23.31585,0.7422584,0.6596293,0.3130019,0.6839656,0.6578412,23.70996,25.348,23.08963,24.55572,23.33753,3.139372,1.163908,0.829125,1.840918,1.592198,6.336102,4.121617,4.186317,1,0,0,1,0,1.4945,1.438695,1.349127,1.232712,1.248101,257,461516885,1188484,1,1,24577,24577,24577,24577,24577,188.867011371585,44.8473573604154,-0.700514810620292,-0.109284510044094,0.705220459123272,0.0674608,0.052565,0.03636422,0.02702251,0.02009979,15132527282272,1237661850933723136,0,1.77990203180635
1237661872417408401,2,3818,301,3,380,1425,1,0,3,0,0,0,422281453109504,9007199388992769,9147936877479169,9007199397347585,4503874773712896,9007199388958721,23.46025,24.3379,23.88244,22.62698,22.55053,0.3928791,0.4263335,0.3440371,0.1687918,0.4389267,22.67257,23.49292,24.39958,22.0268,22.08936,0.6482031,0.6001008,1.489935,0.3469302,1.338608,0.4575894,0.5557664,22.80382,24.1773,22.99435,21.5112,22.26774,0.5028921,0.6328719,0.4076754,0.175245,0.9603449,22.00322,23.4348,23.02011,21.62413,21.69036,0.4146435,0.5642222,0.353577,0.2275269,1.070928,242.1331,-1000,1.962034,0.3879673,0,0,0.6531629,1,1.054636,1.010444,0.9237138,0.8044741,0.8548555,257,413451013,1440025,3,1,16385,24577,24577,24577,24577,225.922002585355,36.7363849856609,-0.55748066472674,-0.575717644383085,0.598134184277929,0.06518777,0.05079387,0.03513896,0.02611201,0.01942254,15390642881171,1237661872417406976,0,11.0030239457027
1237662225134781192,2,3900,301,4,276,776,1,0,3,0,0,0,281543964754176,9007199397380353,45035996408102913,142639105,4503874907963392,9007199389016065,25.83031,23.38661,22.85904,22.11272,21.98258,0.7102807,0.2656802,0.2531335,0.1552783,0.4661007,23.98218,24.91976,22.71765,21.83761,21.9707,2.123069,1.524348,0.5267687,0.3241284,1.862068,1.096078,1.543461,26.2706,23.17394,22.40431,21.57972,21.6999,0.715756,0.3806772,0.2525996,0.1531229,0.6243633,26.03377,23.40877,21.76831,21.57949,19.64781,0.6709578,0.3399782,0.3130932,0.1726644,0.658951,7.793356,3.548301,4.302155,0,0,1,1,1,1.581045,1.751245,1.367476,1.15684,1.079499,257,424299123,2232503,2,1,24577,24577,24577,24577,24577,165.86936647771,38.5817096916795,-0.758066027869167,0.190843959110413,0.623630083191732,0.08278834,0.06450811,0.04462641,0.03316221,0.02466659,16364510665113,1237662225134780416,0,1.97400049921124
1237663237128061158,2,4136,301,1,148,230,1,0,3,0,0,0,68988047872,411209728,275146375168,4503874773745696,275297370624,275146375168,22.2017,20.69339,19.53237,19.00932,18.61181,0.1585747,0.03074693,0.01669866,0.01635803,0.0300872,21.34972,20.34099,19.00476,18.54623,18.12584,0.2425427,0.04710238,0.0221204,0.02145431,0.05617718,0.8907993,2.413643,21.96669,20.22976,18.96496,18.42545,18.10464,0.209738,0.0247696,0.01233842,0.0115669,0.02749538,20.29614,20.32031,18.96491,18.48074,18.16198,0.1944903,0.02476298,0.01233842,0.01156767,0.0273947,4.392772,0.06399208,2.075716,1,0.7308841,1,0.8930273,1,1.389698,1.14592,0.9500511,0.895398,1.003353,257,70641282,5970933,27,27,1,24577,24577,24577,24577,49.4951342938657,-1.14068055635874,0.649383907551053,0.760200131130781,-0.0199073163050308,0.3015923,0.2349987,0.162571,0.1208077,0.08985871,9417773871811,1237663237128060928,1762093602835556352,1.48202087044789
1237663789032342060,2,4264,301,5,163,556,1,0,3,1,0,0,35255507485456,11258999202676753,142639377,4503599904227600,275146375696,2252075094278160,22.99903,24.74892,22.08269,21.24249,20.63253,0.3930117,0.7332242,0.1435647,0.0891744,0.1627219,21.03522,26.60645,21.64846,21.12498,20.03374,0.2581889,1.637237,0.4306846,0.3874033,0.4017872,1.175724,3.543444,22.88106,24.73436,21.80456,20.92073,20.39775,0.4501184,0.7210982,0.1163756,0.07727714,0.1725086,18.12436,24.73498,21.89407,21.11148,19.56818,0.1620197,0.9140157,0.1461982,0.08575535,0.1694321,4.073587,0.8117719,3.633886,0,0,0.5153171,0.4602376,1,1.529932,1.356469,1.257223,1.092227,1.354944,257,523795392,1692558,1,1,24577,24577,24577,24577,24577,125.073074454149,58.9679015844511,-0.296227432329462,0.421910324315153,0.856878630012312,0.2930762,0.228363,0.1579805,0.1173964,0.08732136,15769075170330,1237663789032341504,0,1.42716281790175
1237664670057431721,2,4469,301,6,467,681,1,0,3,1,0,0,422281453109504,9007199397372161,275288948992,4503874782101760,45176733762192641,140737631109377,24.83191,23.39064,22.46748,22.49696,21.79004,0.8019654,0.1844022,0.1411366,0.2869412,0.5068446,23.13967,22.71331,23.05399,21.56566,22.20147,1.308203,0.3578789,0.8066296,0.3854874,2.101958,0.5502267,0.769154,24.86924,23.20756,22.28568,22.29844,21.81384,0.8999736,0.1912908,0.1399506,0.2289587,0.5057105,23.07323,22.85021,22.28569,21.50727,21.52175,1.153571,0.1777994,0.1614755,0.2984743,0.6678176,6.441389,1.531873,3.923361,0,0,0,1,1,1.408803,1.255729,1.305966,1.157446,1.091511,257,439965756,2153204,3,2,24577,24577,24577,24577,24577,188.683104953821,41.1845761695981,-0.743966323045154,-0.113618341754402,0.658486888701403,0.1122928,0.08749779,0.06053057,0.0449807,0.03345738,15133569107671,1237664670057431040,0,1.79462929417542
1237665429163540584,2,4646,301,4,19,104,1,0,3,0,0,0,72163181816058200,11258999211032857,11260098722828569,6755674595787032,2252075127832600,81135162473055513,24.71698,24.20151,23.11172,22.6224,21.56121,0.8657442,0.745245,0.2371864,0.2288647,0.4150445,22.72214,22.23494,22.46685,20.95069,20.72926,1.102747,0.2747527,0.5503694,0.2232509,0.8546376,1.190866,1.770549,23.41744,23.0057,22.04733,21.46251,22.01926,1.151923,0.3367518,0.2183293,0.2072805,1.356214,21.91488,20.47249,22.04733,18.84734,21.85728,0.701499,0.2890563,0.3193147,0.1461176,0.5334082,19.10414,7.232493,2.884019,0,1,0,1,1,1.261344,1.258202,1.11989,1.016258,1.084736,257,368963426,2792085,1,1,24705,24705,24705,24705,24705,194.994785842929,29.9528640928587,-0.836933747240538,-0.224174090823855,0.499287371894393,0.04895014,0.03814162,0.0263862,0.01960777,0.01458458,15020683450659,1237665429163540480,0,3.09064227370323
1237665567692555280,2,4678,301,6,268,1040,1,0,3,1,0,0,72515059863130384,2314850208611172625,2305843009356300561,2382404478025469968,2305843284360036368,2305983746710568977,24.62502,24.51168,22.58311,21.73949,21.84579,0.9759422,0.4424905,0.1619489,0.1274566,0.7106506,24.75206,24.74173,23.10922,21.52088,22.30826,1.344236,0.6847826,0.4048051,0.1782968,0.7014937,0.4140758,0.7627187,24.74032,24.54253,22.67664,21.77961,21.97377,0.9804174,0.4544409,0.1614352,0.1171887,0.4360718,24.73988,24.54228,22.67663,21.35825,21.97367,4.337647,2.179254,0.1614352,0.1209492,1.503132,1.751306,0.03337145,4.119201,1,1,1,0,1,1.356008,1.353824,1.338132,1.351415,1.489595,257,248303456,2857764,2,2,24577,24577,24577,24577,24577,242.234333834086,15.4444017067706,-0.449034087579191,-0.85290738669777,0.266303169166843,0.1985351,0.1546972,0.1070188,0.07952643,0.05915305,14479952931118,1237665567692554240,0,0.935763308151968
1237666091662115532,2,4800,301,6,17,716,1,0,3,0,0,0,72163250501845592,83386962253218329,2252074968449048,6755674587430936,2252074960060440,2252075094286360,22.82816,22.5675,21.58035,21.29113,20.59598,0.3234494,0.1021303,0.06295285,0.07381705,0.1364218,20.83835,21.98264,20.77517,20.63409,19.74016,0.7761766,0.4269927,0.1579007,0.25012,0.4406618,1.382135,3.653383,22.19485,21.77766,20.66944,20.42635,19.81209,0.3737188,0.1051505,0.05689926,0.07048877,0.1455824,20.84334,22.03639,20.71134,20.83742,20.3871,0.279536,0.1239159,0.06010259,0.0852455,0.1414504,11.28233,1.106252,4.120476,1,1,0.8318223,0,1,1.411548,1.278607,1.338525,1.31213,1.247314,257,240550597,2878730,5,5,1,1,24577,24577,1,16.5307461475179,14.6197855187134,0.927627526650275,0.275317339563741,0.252403514904679,0.233182,0.1816938,0.1256949,0.09340481,0.06947602,17315896697057,1237666091662114816,0,2.37511353472332
1237646586103073073,2,259,301,2,550,2353,1,0,3,0,0,0,72479875759472896,9007199388960001,9147936877445121,45035996416319489,121597465496412416,9007199388960001,25.1086,24.41851,23.49958,22.48168,21.94814,0.6336806,0.9159586,0.330686,0.2075635,0.4650521,22.82433,25.92233,22.01632,21.79405,20.46754,1.052703,1.650019,0.4405581,0.5668623,0.6647075,1.40794,4.472857,25.08414,24.3307,23.10141,21.81188,21.38666,0.9705346,0.6088612,0.4059764,0.1995667,0.5223448,21.54857,24.30841,22.52777,21.69814,18.96473,0.9169884,0.49992,0.38814,0.2023386,0.6500498,32.13194,-1000,1.924449,1,0,0,0.5590169,0.9447949,1.11202,1.089393,0.9147387,0.8474795,0.9206835,257,86220520,1842663,6,2,24577,24577,24577,24577,24577,88.9534084502455,-0.473494821626456,0.018264828962947,0.999799031386086,-0.00826394956417238,2.345204,1.827367,1.264164,0.9394094,0.698748,9346827798168,1237646586103070720,0,4.00823793885938
1237648720685827032,2,756,301,2,306,984,1,0,3,1,0,0,281543964623616,9007199397347585,8388865,4503874773712896,134217729,9007199388959233,25.34111,23.61059,22.71862,22.55634,22.16191,0.659704,0.2350636,0.1776714,0.2311708,0.5755287,23.77658,23.42977,22.93235,22.85776,21.70968,1.149756,0.5300022,0.5264536,0.7267152,0.9479075,0.5590703,0.9512229,25.29676,23.47284,22.55576,22.35312,22.18218,0.7306433,0.2431582,0.1818475,0.2295544,0.6609716,22.03308,23.13728,22.55576,22.13695,20.78479,1.123194,0.2538144,0.2019107,0.2255302,0.6982731,3.169294,1.121805,2.974061,0,0,0,1,1,1.527335,1.172032,1.136914,1.115196,1.287736,257,83286713,30459,2,2,24577,24577,24577,24577,24577,161.605196182598,-0.50060728665038,-0.94886841490766,0.315550936737313,-0.00873713424585289,0.1754435,0.1367044,0.09457148,0.07027674,0.05227299,10465139827787,1237648720685826048,0,1.2588276527947
1237651224101192628,2,1339,301,1,97,948,1,0,3,1,0,0,281709320864000,9007199397380353,9007199397380353,4503874773746944,275146375168,9007199388991489,23.61977,23.52707,22.23698,21.96238,22.10641,0.6229603,0.2917444,0.1316396,0.168405,0.5420071,22.00451,28.18747,21.6856,27.12652,25.63264,0.6566306,0.3520898,0.2502827,0.600709,0.5653145,1.329781,3.795529,23.44187,23.28868,21.75439,21.64816,21.97789,0.7728553,0.3575509,0.1333502,0.1987887,0.8361333,22.29637,23.41038,21.75439,21.88727,21.99545,0.7025203,0.3062069,0.1537169,0.1747657,0.6236762,9.979169,2.312106,4.951306,0,0,1,0,0,1.926526,1.665079,1.467228,1.505232,1.271243,257,495738922,2282201,2,1,1,16385,16385,1,1,259.935196798686,52.2133830200069,-0.107080551571288,-0.603293117796911,0.790298152278032,0.1176294,0.09165601,0.06340721,0.04711835,0.03504739,14717271406249,1237651224101191680,0,2.23373777466232
1237651753483698750,2,1462,301,3,521,574,1,0,3,1,0,0,439873639153920,9007199397347585,275146342400,4503874773712896,158604820873216,9007199388958721,24.31993,22.43623,22.04984,21.78218,21.21954,0.9634067,0.1164096,0.107994,0.1375552,0.3322337,24.9262,22.20695,21.93232,21.2947,20.87594,2.169928,0.2053574,0.2534808,0.2276916,0.6592661,0.6866735,1.065203,23.96142,21.9076,21.33177,21.03461,20.83622,1.40435,0.1208384,0.1041134,0.1241808,0.4415479,23.85703,22.19246,21.33177,21.29215,20.4692,1.408711,0.1756138,0.1041134,0.1352032,0.3666551,5.419363,0.9498065,2.390193,0,0,1,0,0,1.305817,1.268926,1.019522,0.9383028,1.023255,257,130140238,158813,1,1,24577,24577,24577,24577,24577,203.379094821576,1.98854734582483,-0.917346694966065,-0.396574040862622,0.0346997312486534,0.0986184,0.07684279,0.05315949,0.0395032,0.02938312,14947284954882,1237651753483698176,0,1.64611095388698
