SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
376137463741048832,26,,334,51993,316,185.60975,-2.9153607,0.1125138,3.089693E-05,GALAXY,6.678623E+09,7.728167E+09,3.629944E+09,9.377452E+09,2.480442E+09,1.258523,1.757276,1.258523,1.757276,0.75312,8.677756E+09,1.032704E+10,4.529554E+09,1.22762E+10,3.779879E+09,0.9858713,1.717375,0.9127209,1.777226,0.5935192,4.496984E+10,5.336516E+10,3.027804E+10,6.543342E+10,2.188272E+10,0.07666667,4,1.172567E+10,1.272547E+10,9.47612E+09,1.347532E+10,7.67648E+09,0.9991714,1.245223,0.8728207,1.497924,0.75312,1.217558E+10,1.30754E+10,1.017598E+10,1.372527E+10,8.37634E+09,1.158772,1.531174,0.9592712,1.597675,0.7198699,8.811998E+10,9.503352E+10,6.631579E+10,9.662894E+10,5.302055E+10,0,4
376168524944533504,26,,334,51993,429,186.807,-2.1932479,-2.307137E-05,1.32046E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
421133324451342336,26,,374,51791,170,333.65261,-0.56638785,0.09346826,3.610265E-05,GALAXY,5.978926E+09,8.177973E+09,4.429598E+09,9.477409E+09,4.229684E+09,1.750626,1.996677,1.497924,1.996677,1.251873,7.028471E+09,9.827257E+09,4.529554E+09,1.072687E+10,3.979792E+09,1.830426,1.996677,1.265173,1.996677,1.132172,3.902648E+10,4.805846E+10,2.99945E+10,5.407978E+10,2.698384E+10,0.05,4,1.05759E+10,1.15757E+10,9.17618E+09,1.247552E+10,7.67648E+09,1.325023,1.391524,1.165422,1.664175,0.9991714,1.062589E+10,1.25755E+10,9.47612E+09,1.362529E+10,7.97642E+09,1.371573,1.637575,1.178722,1.843726,0.9991714,6.163953E+10,7.111119E+10,5.40622E+10,7.868852E+10,4.648487E+10,0,3
421164385654827008,26,,374,51791,283,332.98732,-1.035758,0.09276309,9.887437E-06,GALAXY,5.779013E+09,6.878536E+09,2.330508E+09,9.627344E+09,1.780746E+09,0.7730702,1.025771,0.6400694,1.138822,0.2743174,1.052695E+10,1.122665E+10,4.329641E+09,1.38755E+10,2.530421E+09,0.214467,0.7132198,0.1479666,0.9592712,0.0881163,1.175111E+10,1.372213E+10,6.330806E+09,1.840331E+10,5.591674E+09,0.1633333,4,5.22697E+09,6.92663E+09,2.82745E+09,1.052591E+10,5.779E+08,0.4206182,0.7930202,0.3075675,1.251873,0.2543672,8.27636E+09,1.172567E+10,6.87664E+09,1.247552E+10,6.7788E+08,0.221117,0.573569,0.1346666,1.571075,0.05486612,1.062045E+10,1.280822E+10,6.244926E+09,1.742684E+10,2.598651E+09,0.1633333,6
421195446858311680,26,,374,51791,396,333.01174,0.053504197,0.05625039,2.498296E-05,GALAXY,3.929814E+09,9.527387E+09,2.230551E+09,1.017711E+10,1.930681E+09,0.9526212,1.251873,0.4605184,1.910226,0.4538684,3.929814E+09,9.627344E+09,2.430464E+09,1.012713E+10,2.430464E+09,0.9659212,1.384874,0.4538684,1.996677,0.4472183,4.400658E+09,8.583974E+09,3.274381E+09,9.308009E+09,2.872139E+09,0.08666667,2,7.72647E+09,9.52611E+09,5.22697E+09,1.147572E+10,3.97722E+09,1.251873,1.750626,0.9991714,1.996677,0.75312,8.17638E+09,1.092583E+10,6.22677E+09,1.302541E+10,3.97722E+09,1.158772,1.637575,0.9925213,1.996677,0.7132198,8.862276E+09,1.062364E+10,6.460414E+09,1.222488E+10,5.419607E+09,0,2
421226508061796352,26,,374,51791,509,333.7349,0.3333577,0.5859998,0.0003677465,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
421243275614119936,26,,374,51791,570,334.31845,1.1950256,3.826388E-05,9.509989E-06,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
422220472428554240,26,,375,52140,29,336.91444,-0.18507766,0.09286483,2.695738E-05,GALAXY,3.480009E+09,5.229251E+09,3.230117E+09,6.978492E+09,2.980226E+09,1.990027,1.996677,1.484624,1.996677,1.251873,3.579966E+09,6.628644E+09,3.330074E+09,7.678189E+09,2.980226E+09,1.996677,1.996677,1.431424,1.996677,1.192022,2.827929E+10,3.775166E+10,2.647503E+10,4.857722E+10,2.286651E+10,0.1433333,3,3.92723E+09,5.82685E+09,2.72747E+09,7.47652E+09,1.97762E+09,1.544474,1.750626,1.045722,1.996677,0.9526212,4.27716E+09,7.0766E+09,3.32735E+09,8.77626E+09,1.97762E+09,1.704075,1.823776,1.059022,1.996677,0.9127209,2.880762E+10,3.649704E+10,2.11182E+10,4.373414E+10,1.659501E+10,0.1,3
422234766079715328,26,,375,52140,81,335.92691,-1.2097628,0.1013104,1.054426E-05,GALAXY,2.130594E+09,3.330074E+09,1.980659E+09,4.079749E+09,1.730767E+09,0.6999197,0.8595206,0.6400694,1.025771,0.3541178,2.580399E+09,5.779013E+09,2.480442E+09,7.178406E+09,2.330508E+09,0.3607678,0.580219,0.2809674,0.5868691,0.1147165,5.205351E+09,6.791274E+09,4.67671E+09,8.641518E+09,4.67671E+09,0.21,3,4.67708E+09,5.17698E+09,1.67768E+09,7.37654E+09,2.2797E+08,0.75312,1.251873,0.75312,1.497924,0.5004186,1.042593E+10,1.087584E+10,5.87684E+09,1.322537E+10,3.7794E+08,0.1080664,0.6201193,0.08146627,1.983377,0.008315858,8.199935E+09,8.717498E+09,3.541864E+09,1.285801E+10,1.212829E+09,0.2133333,4
422251533632038912,26,,375,52140,142,336.13586,-0.077726021,-0.0006298631,2.044608E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
422282594835523584,26,,375,52140,255,335.20463,-0.97166218,1.174676,0.0003055333,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
422313656039008256,26,,375,52140,368,335.08699,1.1378724,0.2122219,4.644143E-05,GALAXY,4.579532E+09,7.878103E+09,3.480009E+09,8.977626E+09,1.980659E+09,1.677475,1.757276,1.172072,1.996677,0.926021,5.129294E+09,9.327474E+09,3.979792E+09,1.177641E+10,2.630377E+09,1.737326,1.850376,1.005821,1.996677,0.5868691,1.194443E+11,1.768842E+11,9.072431E+10,1.954677E+11,6.200434E+10,0.12,3,7.72647E+09,9.52611E+09,6.97662E+09,1.197562E+10,5.22697E+09,1.378224,1.378224,1.178722,1.624275,0.8728207,9.5761E+09,1.05759E+10,7.47652E+09,1.267548E+10,6.47672E+09,1.670825,1.843726,1.198673,1.876976,0.8661706,2.203021E+11,2.582573E+11,1.806217E+11,2.755097E+11,1.340403E+11,0,4
422344717242492928,26,,375,52140,481,335.86209,0.55669032,2.75803E-05,7.151727E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
422375778445977600,26,,375,52140,594,336.63393,0.075504732,0.1451211,2.527294E-05,GALAXY,8.277929E+09,1.067689E+10,5.329207E+09,1.197633E+10,4.279663E+09,1.331673,1.418124,1.085622,1.664175,0.8329205,1.302587E+10,1.38755E+10,1.047698E+10,1.45752E+10,8.078016E+09,1.597675,1.797176,1.152122,1.956777,1.052372,1.616814E+11,1.845008E+11,1.012102E+11,2.061792E+11,8.980049E+10,0,5,5.37694E+09,6.37674E+09,3.37734E+09,7.12659E+09,2.47752E+09,1.172072,1.497924,0.9592712,1.624275,0.8329205,7.62649E+09,1.022597E+10,4.87704E+09,1.137574E+10,3.82725E+09,0.9592712,1.198673,0.6666695,1.531174,0.580219,8.846934E+10,9.687256E+10,5.84578E+10,1.088772E+11,4.525272E+10,0,4
423349396042704896,26,,376,52143,40,338.7083,-0.41524006,0.116734,6.995926E-06,GALAXY,9.877236E+09,1.047698E+10,6.478709E+09,1.347568E+10,3.230117E+09,0.03491601,0.207817,0.02826597,0.5004186,0.0149659,1.247611E+10,1.327576E+10,7.878103E+09,1.432531E+10,4.029771E+09,0.04156604,0.3674179,0.0149659,0.5070686,0.0149659,2.464922E+10,2.866938E+10,1.629965E+10,3.207106E+10,1.011478E+10,0,3,2.47752E+09,5.47692E+09,2.2797E+08,6.27676E+09,1.2799E+08,1.165422,1.418124,0.9193709,1.664175,0.6267693,1.167568E+10,1.452511E+10,5.2791E+08,1.477506E+10,4.2793E+08,0.2410672,1.697425,0.04156604,1.983377,0.008315858,5.87524E+09,1.251674E+10,1.558265E+09,1.616957E+10,8.941153E+08,0.12,4
423380457246189568,26,,376,52143,153,337.71385,-0.42828206,-0.000108153,1.325086E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457215998848690176,26,,406,51869,366,35.416956,1.1633883,0.1763509,9.596088E-06,GALAXY,6.778579E+09,8.377886E+09,4.029771E+09,1.002717E+10,3.380052E+09,0.75977,0.939321,0.75977,1.045722,0.4206182,9.17754E+09,1.172643E+10,5.928948E+09,1.282596E+10,4.279663E+09,1.158772,1.617625,0.7398199,1.743976,0.573569,4.245355E+10,5.535198E+10,3.348073E+10,5.927759E+10,2.506872E+10,0.08666667,3,9.2783E+08,7.97642E+09,8.2785E+08,7.97642E+09,6.2789E+08,0.9991714,1.092272,0.2543672,1.251873,0.2543672,9.7782E+08,1.347532E+10,6.2789E+08,1.35753E+10,6.2789E+08,0.9991714,1.325023,0.06151615,1.724025,0.05486612,8.603769E+09,3.378403E+10,6.847007E+09,3.378403E+10,6.26142E+09,0,2
457232497713899520,26,,406,52238,426,35.411399,0.8467546,0.306597,3.582311E-05,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457232766921107456,26,,406,51900,427,35.307703,0.58998246,0.3792838,7.881584E-05,GALAXY,1.222622E+10,1.372557E+10,9.277496E+09,1.497503E+10,6.478709E+09,1.544474,1.750626,1.318373,1.996677,1.185372,1.452522E+10,1.482509E+10,1.182639E+10,1.497503E+10,9.727301E+09,1.930177,1.996677,1.637575,1.996677,1.258523,5.674842E+11,5.946646E+11,4.216985E+11,5.946646E+11,2.907386E+11,0.02333333,4,1.237554E+10,1.372527E+10,8.97622E+09,1.497502E+10,4.27716E+09,1.251873,1.624275,1.045722,1.996677,0.8329205,1.397522E+10,1.447512E+10,1.087584E+10,1.497502E+10,6.37674E+09,1.763926,1.883626,1.331673,1.996677,1.059022,5.116759E+11,5.393084E+11,3.634655E+11,5.393084E+11,1.725504E+11,0.01666667,4
457233865040226304,26,,406,51817,431,35.555333,0.45198623,-0.0001130331,0.2262032,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457235515297523712,26,,406,51876,437,35.555333,0.45198623,-0.0001484636,0.00036423,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457247060052174848,26,,406,51869,479,35.66755,0.20287262,0.3409022,6.052787E-05,GALAXY,9.927214E+09,1.167646E+10,6.778579E+09,1.297589E+10,5.229251E+09,1.318373,1.750626,1.132172,1.750626,0.8528706,1.122665E+10,1.302587E+10,8.677756E+09,1.467516E+10,6.728601E+09,1.657525,1.923527,1.444724,1.996677,1.118872,3.461416E+11,3.99998E+11,2.492E+11,4.560087E+11,1.867266E+11,0.08,5,1.497502E+10,1.497502E+10,9.92603E+09,1.497502E+10,8.47632E+09,1.251873,1.664175,1.165422,1.830426,0.8728207,1.497502E+10,1.497502E+10,1.342533E+10,1.497502E+10,1.167568E+10,1.531174,1.790526,1.278473,1.910226,1.052372,5.02167E+11,5.194312E+11,3.834756E+11,5.194312E+11,3.208928E+11,0,3
457263558917384192,26,,406,52238,539,36.387765,1.080843,-2.38337E-05,1.026074E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457263828124592128,26,,406,51900,540,36.216313,1.0625481,0.2682219,8.093815E-06,GALAXY,9.077583E+09,1.22762E+10,7.328341E+09,1.22762E+10,5.978926E+09,0.04821608,0.1878669,0.008315858,0.1878669,0.008315858,9.977192E+09,1.237615E+10,6.678623E+09,1.237615E+10,5.828991E+09,0.008315858,0.4605184,0.008315858,0.6999197,0.008315858,8.38205E+10,1.098209E+11,7.143937E+10,1.122971E+11,5.658202E+10,0,2,2.47752E+09,3.82725E+09,1.17778E+09,5.47692E+09,2.801E+07,0.7863702,0.9991714,0.6533695,1.331673,0.5868691,7.5765E+09,1.122577E+10,5.72687E+09,1.122577E+10,7.8E+07,0.08146627,0.3275176,0.02161593,1.976727,0.008315858,2.306901E+10,3.611036E+10,1.133181E+10,4.654343E+10,8.987356E+08,0.2433333,4
457264926243710976,26,,406,51817,544,36.332938,0.83892951,0.1977152,2.579942E-05,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457266576501008384,26,,406,51876,550,36.390043,0.70330012,0.3983521,0.0001611479,GALAXY,1.38755E+10,1.447524E+10,8.377886E+09,1.497503E+10,1.980659E+09,1.025771,1.265173,0.7730702,1.511224,0.5270188,1.362561E+10,1.497503E+10,1.08768E+10,1.497503E+10,1.980659E+09,1.398174,1.710725,1.025771,1.943477,0.5536189,3.357473E+11,3.822072E+11,1.963677E+11,3.822072E+11,6.256321E+10,0.22,3,2.42753E+09,8.42633E+09,1.62769E+09,1.347532E+10,1.32775E+09,1.497924,1.996677,1.251873,1.996677,0.75312,2.77746E+09,1.247552E+10,2.42753E+09,1.432515E+10,1.62769E+09,1.451374,1.996677,1.078972,1.996677,0.6334193,7.994069E+10,2.53948E+11,6.296436E+10,3.918807E+11,5.235416E+10,0.2333333,3
457278121255659520,26,,406,51869,592,36.724769,0.66224919,0.1318405,3.30393E-05,GALAXY,2.780313E+09,3.529988E+09,2.780313E+09,4.079749E+09,2.780313E+09,0.6334193,0.6334193,0.4937686,1.251873,0.4605184,2.930247E+09,3.879836E+09,2.880269E+09,5.828991E+09,2.330508E+09,0.5602689,0.6068192,0.4871185,0.9659212,0.394018,2.130818E+10,2.488949E+10,2.07113E+10,2.727703E+10,1.593622E+10,0.19,2,3.17738E+09,5.077E+09,2.87744E+09,7.22657E+09,2.22757E+09,1.451374,1.544474,1.092272,1.544474,0.75312,3.22737E+09,5.77686E+09,2.92743E+09,8.17638E+09,2.52751E+09,1.484624,1.617625,0.9526212,1.996677,0.7132198,3.079421E+10,4.256865E+10,2.831538E+10,5.49628E+10,2.273801E+10,0.05333333,3
457280326469707776,26,,406,52238,600,36.841522,0.80618635,0.1629661,1.202893E-05,GALAXY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457280595676915712,26,,406,51900,601,36.958617,0.90842822,0.1403556,2.914609E-05,GALAXY,1.257607E+10,1.332574E+10,9.827257E+09,1.397546E+10,8.427864E+09,1.544474,1.830426,1.411474,1.996677,1.378224,1.407542E+10,1.45752E+10,1.162648E+10,1.472513E+10,1.012713E+10,1.830426,1.963427,1.670825,1.996677,1.411474,2.285783E+11,2.353667E+11,1.859082E+11,2.392458E+11,1.558451E+11,0,2,1.047592E+10,1.102581E+10,9.22617E+09,1.297542E+10,6.97662E+09,1.125522,1.258523,0.9991714,1.497924,0.75312,1.092583E+10,1.297542E+10,9.72607E+09,1.392523E+10,7.97642E+09,1.285123,1.604325,0.9459711,1.697425,0.7265199,1.618032E+11,1.709795E+11,1.383528E+11,1.811753E+11,1.077652E+11,0,3
458252837491599360,26,,407,51820,42,38.09909,-1.0680494,0.07116494,2.150904E-05,GALAXY,4.279663E+09,6.278796E+09,2.880269E+09,7.528254E+09,2.230551E+09,0.8196204,1.025771,0.7198699,1.192022,0.5203687,6.278796E+09,8.827691E+09,3.629944E+09,1.037702E+10,2.630377E+09,0.5004186,0.7132198,0.3740679,1.012471,0.3075675,1.059708E+10,1.370714E+10,8.15346E+09,1.592861E+10,6.59843E+09,0.2933333,5,3.37734E+09,5.52691E+09,2.77746E+09,6.82665E+09,2.77746E+09,0.5469689,0.9991714,0.4937686,1.092272,0.4538684,3.82725E+09,7.0766E+09,2.87744E+09,7.52651E+09,2.87744E+09,0.6001692,0.9991714,0.4405683,1.072322,0.4405683,9.543369E+09,1.503777E+10,8.169768E+09,1.664031E+10,8.169768E+09,0.1566667,2
466129465274034176,26,,414,51901,25,52.458366,-0.79044208,0.1077862,8.612464E-06,GALAXY,3.180139E+09,8.127994E+09,2.980226E+09,1.122665E+10,1.480876E+09,0.8395705,1.092272,0.5469689,1.251873,0.2543672,3.929814E+09,1.207628E+10,3.230117E+09,1.38755E+10,1.480876E+09,0.5070686,0.7198699,0.2277671,1.065672,0.0881163,6.693953E+09,1.384442E+10,6.09808E+09,1.801553E+10,3.71459E+09,0.07,4,3.82725E+09,5.32695E+09,1.17778E+09,9.52611E+09,3.7794E+08,0.5868691,1.092272,0.5868691,1.331673,0.4605184,7.42653E+09,1.132575E+10,3.67728E+09,1.332535E+10,7.7786E+08,0.1945169,1.012471,0.1213665,1.990027,0.04821608,6.127268E+09,9.121698E+09,2.533954E+09,1.251538E+10,1.535811E+09,0.11,6
466142658876696576,26,,414,51869,73,52.391199,-0.4509254,0.1333231,3.068551E-05,GALAXY,3.829858E+09,5.379186E+09,2.980226E+09,6.028904E+09,2.780313E+09,1.211973,1.391524,0.9991714,1.391524,0.7930202,4.979359E+09,7.628211E+09,2.980226E+09,8.427864E+09,2.930247E+09,1.039072,1.192022,0.8462206,1.311723,0.6799696,3.222073E+10,4.383809E+10,2.549489E+10,4.934105E+10,2.304913E+10,0.1266667,4,6.42673E+09,7.72647E+09,4.67708E+09,7.72647E+09,3.47732E+09,1.092272,1.092272,0.9127209,1.996677,0.75312,6.92663E+09,7.72647E+09,4.82705E+09,8.67628E+09,3.52731E+09,1.012471,1.112222,0.8994209,1.996677,0.6866196,5.384113E+10,5.818881E+10,4.017698E+10,6.502088E+10,3.33449E+10,0.03333334,2
466159426429020160,26,,414,51869,134,51.708146,-0.73102214,0.4480897,4.311368E-05,GALAXY,1.162648E+10,1.287594E+10,9.027604E+09,1.312583E+10,6.278796E+09,1.657525,1.690775,1.477974,1.996677,1.072322,1.497503E+10,1.497503E+10,1.197633E+10,1.497503E+10,1.052695E+10,1.996677,1.996677,1.783876,1.996677,1.438074,8.430643E+11,8.430643E+11,6.256469E+11,8.430643E+11,4.589601E+11,0,2,9.02621E+09,1.092583E+10,6.02681E+09,1.272547E+10,3.62729E+09,1.251873,1.251873,0.9127209,1.497924,0.5004186,1.437514E+10,1.437514E+10,5.92683E+09,1.437514E+10,5.17698E+09,1.863676,1.863676,1.125522,1.996677,0.7198699,5.921206E+11,6.25289E+11,3.267728E+11,6.547721E+11,1.940988E+11,0,3
