specObjID,sigma_balmer,sigma_balmer_err,sigma_forbidden,sigma_forbidden_err,v_off_balmer,v_off_balmer_err,v_off_forbidden,v_off_forbidden_err,oii_3726_cont,oii_3726_cont_err,oii_3726_reqw,oii_3726_reqw_err,oii_3726_eqw,oii_3726_eqw_err,oii_3726_flux,oii_3726_flux_err,oii_3726_inst_res,oii_3726_chisq,oii_3729_cont,oii_3729_cont_err,oii_3729_reqw,oii_3729_reqw_err,oii_3729_eqw,oii_3729_eqw_err,oii_3729_flux,oii_3729_flux_err,oii_3729_inst_res,oii_3729_chisq,neiii_3869_cont,neiii_3869_cont_err,neiii_3869_reqw,neiii_3869_reqw_err,neiii_3869_eqw,neiii_3869_eqw_err,neiii_3869_flux,neiii_3869_flux_err,neiii_3869_inst_res,neiii_3869_chisq,h_delta_cont,h_delta_cont_err,h_delta_reqw,h_delta_reqw_err,h_delta_eqw,h_delta_eqw_err,h_delta_flux,h_delta_flux_err,h_delta_inst_res,h_delta_chisq,h_gamma_cont,h_gamma_cont_err,h_gamma_reqw,h_gamma_reqw_err,h_gamma_eqw,h_gamma_eqw_err,h_gamma_flux,h_gamma_flux_err,h_gamma_inst_res,h_gamma_chisq,oiii_4363_cont,oiii_4363_cont_err,oiii_4363_reqw,oiii_4363_reqw_err,oiii_4363_eqw,oiii_4363_eqw_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4363_inst_res,oiii_4363_chisq,h_beta_cont,h_beta_cont_err,h_beta_reqw,h_beta_reqw_err,h_beta_eqw,h_beta_eqw_err,h_beta_flux,h_beta_flux_err,h_beta_inst_res,h_beta_chisq,oiii_4959_cont,oiii_4959_cont_err,oiii_4959_reqw,oiii_4959_reqw_err,oiii_4959_eqw,oiii_4959_eqw_err,oiii_4959_flux,oiii_4959_flux_err,oiii_4959_inst_res,oiii_4959_chisq,oiii_5007_cont,oiii_5007_cont_err,oiii_5007_reqw,oiii_5007_reqw_err,oiii_5007_eqw,oiii_5007_eqw_err,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_inst_res,oiii_5007_chisq,hei_5876_cont,hei_5876_cont_err,hei_5876_reqw,hei_5876_reqw_err,hei_5876_eqw,hei_5876_eqw_err,hei_5876_flux,hei_5876_flux_err,hei_5876_inst_res,hei_5876_chisq,oi_6300_cont,oi_6300_cont_err,oi_6300_reqw,oi_6300_reqw_err,oi_6300_eqw,oi_6300_eqw_err,oi_6300_flux,oi_6300_flux_err,oi_6300_inst_res,oi_6300_chisq,nii_6548_cont,nii_6548_cont_err,nii_6548_reqw,nii_6548_reqw_err,nii_6548_eqw,nii_6548_eqw_err,nii_6548_flux,nii_6548_flux_err,nii_6548_inst_res,nii_6548_chisq,h_alpha_cont,h_alpha_cont_err,h_alpha_reqw,h_alpha_reqw_err,h_alpha_eqw,h_alpha_eqw_err,h_alpha_flux,h_alpha_flux_err,h_alpha_inst_res,h_alpha_chisq,nii_6584_cont,nii_6584_cont_err,nii_6584_reqw,nii_6584_reqw_err,nii_6584_eqw,nii_6584_eqw_err,nii_6584_flux,nii_6584_flux_err,nii_6584_inst_res,nii_6584_chisq,sii_6717_cont,sii_6717_cont_err,sii_6717_reqw,sii_6717_reqw_err,sii_6717_eqw,sii_6717_eqw_err,sii_6717_flux,sii_6717_flux_err,sii_6717_inst_res,sii_6717_chisq,sii_6731_cont,sii_6731_cont_err,sii_6731_reqw,sii_6731_reqw_err,sii_6731_eqw,sii_6731_eqw_err,sii_6731_flux,sii_6731_flux_err,sii_6731_inst_res,sii_6731_chisq,ariii7135_cont,ariii7135_cont_err,ariii7135_reqw,ariii7135_reqw_err,ariii7135_eqw,ariii7135_eqw_err,ariii7135_flux,ariii7135_flux_err,ariii7135_inst_res,ariii7135_chisq,oii_sigma,oii_flux,oii_flux_err,oii_voff,oii_chi2,oiii_sigma,oiii_flux,oiii_flux_err,oiii_voff,oiii_chi2,spectofiber
1127086599562094592,53.65847,2.004017,55.95087,3.411092,1.166979,1.439057,1.342346,2.399175,5.850491,1.794597,-19.96167,1.437263,-20.91758,1.437263,65.89887,5.022643,86.17614,1.596334,5.8669,1.768419,-19.96167,1.437263,-20.91758,1.437263,55.9992,4.752055,86.09293,2.118409,7.279177,1.278316,-2.779311,0.9032187,-1.624592,0.9032187,6.016039,3.19456,82.79442,0.4101667,8.131803,1.031199,1.964762,0.564164,-1.527487,0.564164,11.16468,2.1896,77.7515,1.793411,7.596918,0.9573673,-0.6165115,0.5644794,-3.383071,0.5644794,21.82949,2.146119,73.17877,1.041785,7.651939,0.9952683,-0.622753,0.6396317,0.6279265,0.6396317,-1.302599,2.021769,72.76659,1.471416,7.878808,0.7965231,-3.062776,0.4643601,-6.35808,0.4643601,47.44241,2.086113,65.0981,1.43556,7.995811,0.6735682,-2.231734,0.4405999,-1.723215,0.4405999,14.57061,1.852802,63.86783,0.3492213,7.913251,0.74117,-5.390067,0.4710956,-5.620624,0.4710956,46.28867,2.251883,63.28853,1.666221,7.937784,0.6204208,-0.9043616,0.410858,-1.01468,0.410858,7.636185,1.847037,67.3733,1.099728,7.245062,0.5042794,-0.7552631,0.3577756,-0.59231,0.3577756,5.032938,1.418144,61.70148,0.2904348,7.1401,1.192925,-1.202062,0.4380925,-0.8832057,0.4380925,15.21253,0.6093503,58.81649,1.400347,7.125495,1.423267,-23.28975,0.5394553,-25.50725,0.5394553,182.3564,3.051691,58.65005,0.579558,7.132373,1.430572,-5.86664,0.4313138,-5.772717,0.4313138,45.8845,1.837939,58.41848,2.133287,7.150877,0.507063,-5.68128,0.4025655,-5.750162,0.4025655,41.44273,1.912074,57.02975,1.719707,7.119662,0.4259143,-3.783986,0.3939866,-3.71184,0.3939866,29.17035,1.786879,56.8722,0.4792788,6.649483,0.5472971,-0.5811669,0.3055229,-0.7913355,0.3055229,4.752429,1.626559,53.18407,0.3651149,55.41991,121.4295,9.990506,-61.8896,0.555702,54.04328,46.5536,2.481697,-13.26399,0.6590163,0.7237002
2479343530003163136,110.5962,0.69065,115.0269,1.222464,0.5207822,0.7498113,-2.146745,1.229646,10.45024,1.362304,-22.6556,0.5696058,-23.15461,0.5696058,122.7563,4.504138,66.35417,1.166029,10.52646,1.36971,-22.6556,0.5696058,-23.15461,0.5696058,119.8038,4.430592,66.35766,0.9215502,13.76275,1.198668,-1.208693,0.3631407,-0.248442,0.3631407,6.598831,2.782537,64.54135,0.4680358,14.19396,1.068689,0.8235793,0.3077694,-2.883535,0.3077694,42.40833,2.397104,61.79268,0.7711571,13.91352,0.9207479,-2.18389,0.2917584,-5.562418,0.2917584,83.12305,2.596356,59.33547,2.439926,14.05004,0.9032397,-1.262853,0.3381712,-0.4594322,0.3381712,3.432747,2.296169,59.13898,0.536241,13.92692,0.8958557,-10.77208,0.2895986,-14.39122,0.2895986,201.0953,3.094717,55.10347,2.110585,14.29764,0.7497917,-1.82356,0.2665863,-1.529762,0.2665863,20.46095,2.691994,54.4943,0.6161661,14.13291,0.681833,-4.29437,0.2628528,-4.602396,0.2628528,64.56071,2.539481,54.24804,2.800254,14.14222,0.5490068,-1.606114,0.1856819,-1.609704,0.1856819,25.5539,1.859387,63.31121,1.71158,13.42649,0.512987,-1.929025,0.1925797,-1.735917,0.1925797,23.91956,1.854133,57.53032,1.427311,13.27654,1.772377,-7.944847,0.2158113,-7.899905,0.2158113,115.4779,1.180014,54.55114,4.076939,13.27325,1.806495,-75.50394,0.5444589,-78.0105,0.5444589,1033.512,7.043724,54.38226,17.74376,13.33956,1.82539,-26.46217,0.3438711,-26.34873,0.3438711,348.308,3.55919,54.16998,3.225318,13.4444,0.8723522,-11.57518,0.2498766,-11.49383,0.2498766,153.3715,2.823116,52.8194,3.355194,13.40263,0.8129402,-8.41995,0.2130054,-8.303766,0.2130054,114.917,2.389714,52.69041,1.915999,12.88743,0.6435153,-0.3854303,0.2016613,-0.5075844,0.2016613,6.569953,2.675149,49.7906,1.160142,110.5962,242.5622,12.75124,0.5207822,1.291938,115.0269,64.56071,2.884932,-2.146745,3.059537,0.7577918
308509250953439232,192.5626,59.88697,193.8973,38.57191,25.22854,58.52026,183.4763,37.31284,0,0,0,-1,0,-1,0,-0.6869185,0,0,0,0,0,-1,0,-1,0,-0.6869185,0,0,0.08726475,0.9506004,-82.02393,48.79636,-84.77019,48.79636,1.956472,3.243565,87.13976,0.6743891,0.1562756,0.697039,0.3246864,15.84558,-4.617958,15.84558,-0.1703465,1.821593,82.66524,0.7015153,0.12919,0.5104597,-23.06571,16.96422,-26.06952,16.96422,3.304652,1.617301,78.45414,1.249362,0.1129533,0.5316303,2.690599,29.7537,9.986969,29.7537,3.548739,1.658021,78.08569,1.347635,0.3215479,0.3630295,3.315841,5.782502,1.212068,5.782502,0.8044396,1.429077,70.64597,0.4530215,0.4207241,0.3537194,1.12473,4.111952,0.3543378,4.111952,-1.803735,1.378313,69.3904,1.069929,0.3764059,0.397056,5.658112,4.42702,5.868731,4.42702,-2.069562,1.270716,68.79071,1.434473,0.6205766,0.4566103,-2.362102,3.935108,-2.728283,3.935108,-1.398235,1.871003,62.94389,1.041396,0.6270318,0.2516451,-6.247789,2.248864,-5.103936,2.248864,3.843037,2.476942,61.53439,0.298737,0.9572611,0.3385459,-1.613973,1.272188,-2.026127,1.272188,0.8331769,0.3321679,59.63778,2.734962,0.9609886,0.3172431,-3.704835,1.368165,-6.079988,1.368165,5.142468,1.400758,59.52297,2.423493,0.9584463,0.3265884,-1.024563,1.305897,-1.694269,1.305897,2.513054,1.001894,59.36168,1.157029,0.7856887,0.2021682,3.462677,1.224268,3.227217,1.224268,-1.786009,0.8628599,58.35648,0.7362735,0.7654123,0.1834253,0.725168,1.287786,0.7808605,1.287786,-0.06897289,0.876287,58.25191,1.932913,0.9182908,0.2295759,2.492665,0.7647508,2.520598,0.7647508,-5.59449,1.059174,55.33265,0.8282461,192.5626,-0.2026729,523.2438,25.22854,0,193.8973,-2.069562,1.503309,183.4763,1.509185,0.6869185
3255092429895788544,1,0,278.8715,25.54471,-13.27475,31.33913,-138.68,24.8634,0,0,0,-1,0,-1,0,-0.6916471,0,0,0,0,0,-1,0,-1,0,-0.6916471,0,0,78.88707,13.37148,-0.3579417,0.1981621,-2.408611,0.1981621,145.8693,13.91737,73.08851,16.13866,179.5412,12.81621,0.1955773,0.1038534,0.1116939,0.1038534,-7.98598,6.894147,69.2181,8.27353,192.5282,12.30641,-1.722131,0.108747,-0.5230797,0.108747,-2.376206,7.237982,65.68445,10.37217,202.0695,11.03498,-0.1778802,0.1199448,0.8328826,0.1199448,-1.632673,18.49458,65.3808,7.399569,253.8855,11.25964,1.232411,0.09139752,-0.8082249,0.09139752,-10.78722,7.976042,59.47113,19.49572,244.8809,9.330863,-0.07062591,0.09753565,0.5120736,0.09753565,-7.987963,20.62498,58.52277,13.2648,237.6714,9.758771,1.150561,0.09268783,-0.4649567,0.09268783,2.291079,20.05438,58.07605,5.503184,254.6821,7.12077,0.05657625,0.08975624,-0.2012637,0.08975624,0.1049489,10.33107,57.95928,2.276299,240.8621,4.443587,0.1429061,0.1020353,0.1315996,0.1020353,-40.88382,25.38429,65.97962,0.4995538,234.2203,4.465004,-0.1073596,0.1043573,0.09237636,0.1043573,3.655858,8.109155,62.82599,2.899283,234.3406,4.113535,1.483972,0.09711536,0.01504061,0.09711536,-22.70597,9.620129,62.6341,19.49546,234.217,4.17068,0.08636419,0.1038947,-0.002947994,0.1038947,11.02691,24.45905,62.36533,3.448878,230.2999,3.273255,0.09989268,0.1037675,-0.1975855,0.1037675,1.71956,26.62533,60.69786,0.4499258,229.8642,3.333876,-0.1433115,0.1051382,-0.1914148,0.1051382,47.99524,26.97252,60.52628,0.5006155,212.7311,4.57839,-0.1301522,0.07717211,-0.507805,0.07717211,260.8074,27.94073,55.91696,1.149765,1,0,0.9781366,-12.21578,0,1,-6.640718,8.691262,-89.85384,12.14806,0.6916471
2202376273924220928,154.7267,76.63609,130.3231,38.32267,-55.52964,72.85693,66.60647,36.08514,4.348637,1.14293,2.185235,1.240494,0.2567966,1.240494,2.064746,3.767844,67.0674,0.7231895,4.346447,1.157141,2.185235,1.240494,0.2567966,1.240494,-3.689126,3.878606,67.02025,0.676179,4.456661,1.0778,0.7076881,1.056577,-0.431628,1.056577,7.21641,2.922302,64.57185,0.3846063,7.95534,0.8894728,0.6586162,0.5461131,0.1039414,0.5461131,-0.8124691,2.765983,61.0174,0.5588107,8.918913,0.9339657,-0.7339952,0.4794201,0.3691197,0.4794201,-0.9738269,2.694496,58.00901,1.109132,9.278479,0.8555035,-0.8414466,0.5516831,0.973837,0.5516831,0.07848007,2.691198,57.76234,1.041411,12.01533,0.849288,2.17907,0.3296451,0.699833,0.3296451,-0.3159471,2.682566,53.44686,0.9757367,12.39085,0.8416693,-0.5225159,0.3437501,0.1142681,0.3437501,-4.729175,2.731497,52.8668,0.9387877,12.25808,0.8783922,0.1346578,0.4149575,-0.8704258,0.4149575,4.101133,3.210636,52.60857,0.8458553,13.76356,0.5232417,0.03657724,0.2472989,0.04262109,0.2472989,2.190324,2.612222,62.26762,0.5101591,13.09419,0.4625854,-0.01317229,0.2377848,0.08672704,0.2377848,-0.8544362,2.300089,57.51778,0.4240751,13.39877,0.7125223,-0.7972908,0.3166344,-0.4463744,0.3166344,2.95633,0.9503669,55.0217,1.559193,13.39806,0.6884525,0.9177697,0.268473,-0.6241611,0.268473,8.628883,3.422962,54.87635,0.6260946,13.37469,0.6983701,-0.8349905,0.2894102,-0.7860653,0.2894102,8.916975,2.866523,54.6736,0.6497766,12.99631,0.5843351,-0.1057199,0.2629294,-0.2602554,0.2629294,6.44757,2.740695,53.43843,0.5393288,12.94297,0.5783226,-0.1648251,0.2549891,-0.05437097,0.2549891,1.281905,2.433982,53.31319,1.315374,12.31116,0.6485276,-0.0208851,0.210893,-0.1891704,0.210893,1.852689,2.858161,50.01404,0.5372578,1,-3.253853,2.959401,225.8074,0.2960303,103.4136,5.821139,4.702521,142.9099,0.807929,0.7429627
2039008089100806144,227.1012,20.7845,500,0,-20.32682,18.93303,-300,0,0,0,0,-1,0,-1,0,-0.7433689,0,0,0,0,0,-1,0,-1,0,-0.7433689,0,0,97.02128,5.726989,-1.284393,0.2139915,-0.1475262,0.2139915,17.74593,22.80511,82.97817,1.196391,112.1887,4.483418,3.414057,0.1339342,0.3917551,0.1339342,-30.24771,10.59525,78.78357,1.125382,112.9152,9.37386,3.36825,0.1192957,1.472427,0.1192957,-96.40456,10.3882,74.75729,3.40995,113.9342,6.828473,-0.05118812,0.1568014,0.2692503,0.1568014,-76.52064,17.39814,74.38576,1.899747,110.5285,3.969654,3.148175,0.1076757,0.6051762,0.1076757,-81.89671,9.597157,67.09206,1.130201,111.7045,3.772811,-0.02492114,0.1188457,0.1504263,0.1188457,-47.93607,16.13235,65.82874,1.487791,110.7666,3.832165,0.1683193,0.1177361,-0.5154579,0.1177361,43.08496,15.92292,65.22209,2.319245,91.47719,3.590292,0.09560931,0.130198,0.2036136,0.130198,-11.06744,10.81333,59.80571,0.5855363,83.01623,1.707266,-0.1508471,0.1524311,-0.113029,0.1524311,-3.697163,15.32501,63.92616,0.6283739,77.30936,3.110332,0.3795715,0.1207417,0.2114343,0.1207417,-8.017985,4.770528,62.06084,1.186089,77.00035,2.675338,3.404037,0.1067617,1.276216,0.1067617,-101.5517,10.68559,61.96174,1.058788,76.64336,2.047949,0.3256766,0.1200853,0.2232613,0.1200853,-24.18409,14.389,61.8079,1.068289,75.35516,1.334343,-0.02448014,0.1206022,-0.121718,0.1206022,-36.17769,17.20982,60.86309,0.6618271,75.06592,1.343087,-0.1680852,0.1220951,-0.1829464,0.1220951,54.69911,17.36387,60.7667,0.5805864,68.18842,1.6462,-0.04269569,0.0887021,-0.2622797,0.0887021,62.03807,12.48897,58.20981,1.138142,227.1012,0,1.051282,-20.32682,0,500,43.08496,28.98173,-300,2.365262,0.7433689
2296963410081900544,73.63908,8.332351,500,0,13.30867,6.156641,-237.6103,50.89242,0,0,0,-1,0,-1,0,-0.754128,0,0,0,0,0,-1,0,-1,0,-0.754128,0,0,99.4707,4.883202,-1.340658,0.1177432,-1.034097,0.1177432,121.7241,12.79178,72.54792,4.239403,113.0263,2.829617,2.683663,0.07603127,0.1245566,0.07603127,-22.36401,3.691896,67.86784,2.920487,108.2453,2.514852,1.852785,0.07678594,0.4177373,0.07678594,-30.07283,3.554178,63.829,1.457445,111.1424,2.626999,-0.3004283,0.09705806,-0.1015263,0.09705806,10.63903,10.59974,63.47356,0.983584,111.9998,1.699363,2.907565,0.09490053,0.4293151,0.09490053,-34.946,4.625638,57.08403,3.439608,111.5516,1.748361,-0.05461564,0.07612997,0.1567199,0.07612997,-39.79918,10.30549,56.26447,1.142239,109.6959,1.505762,0.4215784,0.07468346,-0.1487662,0.07468346,9.181107,10.04596,55.84478,0.6368672,96.93546,2.460021,-0.1602902,0.07374161,-0.1176499,0.07374161,-0.6178406,4.034281,57.51785,0.5621127,89.41917,1.478311,0.007268552,0.08609978,-0.003614591,0.08609978,5.478853,9.916298,63.35355,1.062367,84.04655,0.9687291,0.150931,0.07727339,0.06952353,0.07727339,-6.923561,2.90033,60.85109,1.02958,83.91038,0.8598622,3.018595,0.0688194,0.9695725,0.0688194,-58.43887,3.945864,60.7084,3.953874,83.70006,0.7904608,0.1244123,0.07705265,0.008862258,0.07705265,-20.88306,8.748054,60.46878,0.9680363,81.75315,0.9168951,0.005288145,0.07634797,-0.1079572,0.07634797,-12.87637,12.11896,58.92408,0.5138896,81.49072,0.8798609,-0.136852,0.07710087,-0.1869252,0.07710087,39.05668,11.96895,58.75865,0.679294,74.20861,1.241691,-0.09197407,0.05658824,-0.3044404,0.05658824,71.25606,8.627964,53.87812,1.66411,78.47826,0,1.066498,14.18324,0,487.4625,6.578851,10.00027,-300,0.6736196,0.754128
2139222247234103296,36.35432,42.10556,500,0,127.9443,20.06902,73.40548,107.2902,0,0,0,-1,0,-1,0,-0.7293187,0,0,0,0,0,-1,0,-1,0,-0.7293187,0,0,32.49009,4.186938,0.02500173,0.484564,-0.4066054,0.484564,25.4339,16.91314,84.0937,1.001891,53.92614,2.62348,0.941643,0.220855,-0.2024854,0.220855,-0.1847481,5.350796,80.42965,1.186117,53.80302,2.768046,-0.2411355,0.2000407,-0.4769107,0.2000407,14.34465,5.003006,76.74478,0.567381,55.32621,2.59357,-0.3528023,0.239204,0.009832279,0.239204,-12.17511,12.92057,76.39359,1.306766,67.16694,2.028007,1.454451,0.1476887,-0.4854668,0.1476887,9.792566,4.637017,69.13168,1.229888,66.21769,2.072721,-0.4159638,0.1517876,-0.1152005,0.1517876,4.835048,12.1566,67.8024,1.30609,65.26865,1.739896,0.6126616,0.1468497,-0.4317222,0.1468497,34.4398,11.6931,67.15523,0.6290115,64.74453,1.655154,-0.2867724,0.1516823,-0.2250624,0.1516823,9.263413,5.103543,62.49747,0.2661369,61.42591,1.451383,-0.1314487,0.1366813,-0.2201259,0.1366813,15.07824,11.45209,66.13653,1.018433,59.28234,1.603212,-0.04055496,0.1377227,0.1675508,0.1377227,0.3992569,3.516719,62.96811,0.9064208,59.25879,1.500796,1.806347,0.135333,0.03801969,0.135333,-13.08423,4.354902,62.77263,0.4891241,59.17106,1.462676,0.07711216,0.1354515,0.04230704,0.1354515,1.204251,10.60723,62.49849,0.9020872,58.73564,0.9953272,0.2717538,0.1300269,-0.06073893,0.1300269,-6.524217,15.5025,60.80473,0.3962174,58.61496,0.971225,-0.1431261,0.133345,-0.3337633,0.133345,36.98672,15.10693,60.60754,0.3244626,54.33462,1.178798,0.01440172,0.09697738,-0.2591577,0.09697738,54.90131,10.92404,55.77419,0.7229904,33.55764,0,1.031412,118.1017,0,326.0886,28.6962,11.24107,208.1913,0.8436602,0.7293187
1650706479231035392,178.2466,16.90225,168.61,29.46024,-13.04386,16.08545,16.81023,30.82884,4.3298,0.9766341,-1.202075,0.9473346,-1.616845,0.9473346,12.59402,4.193819,64.78915,0.7975612,4.347854,0.9912894,-1.202075,0.9473346,-1.616845,0.9473346,-2.950196,4.184922,64.74252,0.7214268,4.705857,0.8228792,-0.6327506,0.7760965,-0.2343371,0.7760965,2.481854,2.417131,62.352,0.9493718,7.555216,0.8105121,0.2515498,0.4954458,-0.7254053,0.4954458,7.012534,2.554722,59.03215,1.026725,8.624625,0.6750739,-0.6403387,0.4127415,-0.8656322,0.4127415,6.976655,2.437737,56.35747,0.5083855,8.923871,0.668237,-1.144532,0.4584095,0.2728954,0.4584095,-0.633092,2.345208,56.13666,0.5952792,11.44702,0.8346636,1.580744,0.3290352,-0.3197753,0.3290352,5.362996,2.72962,52.80274,1.638559,11.85727,0.7619891,-0.03375911,0.3464616,0.3125888,0.3464616,-1.129746,2.932273,52.44482,0.6103169,11.43974,0.7797809,0.06239459,0.3931735,-0.6513532,0.3931735,7.765609,3.173248,52.30023,0.6191258,13.84834,0.6168911,0.1655132,0.2140055,0.03666061,0.2140055,0.4022289,2.42634,58.92727,1.029645,13.42975,0.6867446,0.3154109,0.2814677,0.4413151,0.2814677,-2.450412,3.161988,54.08288,0.9766464,13.85819,1.438589,-0.8772805,0.24893,-0.4889251,0.24893,8.775771,1.66461,51.59351,0.5512301,13.8665,1.465319,-2.086693,0.274015,-3.545131,0.274015,49.73991,3.902827,51.46724,0.4971913,13.86725,1.644528,-2.611599,0.4586618,-2.322107,0.4586618,26.46975,5.020843,51.27224,0.8039606,14.00577,0.8970153,-0.3142353,0.3505572,-0.5494244,0.3505572,4.925671,4.209233,50.10973,2.601892,13.99989,0.8970032,-1.040796,0.2910257,-1.13509,0.2910257,12.96029,3.3868,49.99458,1.782702,13.44116,0.7098119,0.05322929,0.2224003,-0.07746708,0.2224003,2.35944,3.62505,47.24915,1.072061,160.0849,10.78917,15.47237,-61.69601,0.7625323,271.4621,10.88204,4.894402,-214.9875,0.8816904,0.7574463
2387015894149654528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7522442
495564766123681792,89.92609,1.790455,85.47021,2.792409,0.07024959,1.177642,-4.483311,2.350622,6.297541,1.91518,-9.574047,1.17431,-10.17201,1.17431,30.387,4.197737,73.85686,0.8552024,6.31104,1.91943,-9.574047,1.17431,-10.17201,1.17431,37.00478,4.491966,73.82404,1.579785,8.810621,1.436898,-2.144206,0.7899162,-0.4538012,0.7899162,8.766322,3.637964,72.02706,1.287143,10.77197,1.439197,3.763606,0.5285045,0.1830437,0.5285045,10.87538,3.202117,69.07055,1.059358,10.70515,1.259961,1.535061,0.5025778,-0.6960276,0.5025778,18.64721,2.943188,66.08257,1.933797,10.94464,1.301728,-1.045969,0.5763221,0.4524579,0.5763221,-4.277795,2.76575,65.79897,0.8794235,11.95947,1.037062,-2.931937,0.4026076,-5.972575,0.4026076,69.71447,3.00945,59.93599,2.568975,12.47285,0.9559104,-1.447607,0.376768,-1.007691,0.376768,18.05722,2.770549,58.85688,0.7791883,12.38763,1.00835,-3.109015,0.379691,-3.603701,0.379691,52.38385,2.860716,58.33086,2.306798,13.45615,0.8868763,-0.5417182,0.2599524,-0.604091,0.2599524,6.360375,2.06541,70.52987,0.9015052,12.96639,0.5376089,-0.8324612,0.2382703,-0.7308389,0.2382703,9.039278,2.01658,69.16645,0.2837558,13.091,1.730904,-3.916405,0.2591673,-3.911954,0.2591673,47.89291,0.99496,68.43138,1.146912,13.09013,1.681907,-22.64326,0.3550288,-24.91462,0.3550288,331.597,4.225069,68.386,5.337872,13.06939,1.673697,-10.67546,0.2917411,-10.8077,0.2917411,144.4561,3.001026,68.32635,0.9012672,12.87862,0.7021676,-3.844585,0.263356,-3.77643,0.263356,50.47008,2.46018,67.91219,0.8534501,12.8902,1.897432,-4.940938,0.3147624,-4.843396,0.3147624,38.30338,3.553799,67.86748,2.512238,12.34099,0.8436421,-0.08853767,0.2187147,-0.3199678,0.2187147,4.968489,2.579887,66.40408,0.5701228,67.94072,65.23102,7.7622,-63.8505,0.3583854,67.98515,49.75116,3.04629,8.378193,1.133258,0.7463113
2827302681612150784,1,0,51.75947,38.36388,-30.41306,20.07088,109.6903,21.1904,5.334937,1.504797,4.046454,1.179681,2.191528,1.179681,7.542079,3.510307,73.50624,0.2182042,5.380419,1.493374,4.046454,1.179681,2.191528,1.179681,-7.864222,3.253192,73.43497,0.5752951,5.393029,1.278643,0.09882135,0.9863258,-0.6325205,0.9863258,-1.696373,2.250782,70.65699,1.239951,8.918906,1.106199,0.03621865,0.5330615,-0.916851,0.5330615,2.218011,1.843459,66.54121,1.425289,10.0197,0.8715819,-0.1465771,0.4264702,0.04754033,0.4264702,-0.9021295,1.584599,62.96513,0.624208,10.39235,0.8445107,-1.334804,0.4930451,-0.227014,0.4930451,-3.419222,2.034697,62.65112,0.5112406,13.34094,0.7000052,1.667017,0.2814489,-0.2246439,0.2814489,0.710049,1.453733,57.12991,0.1764591,13.4286,0.7754953,-0.848991,0.2981477,-0.3812924,0.2981477,2.557414,1.892285,56.31681,1.189641,13.0725,0.8069297,0.541596,0.298443,-0.4935571,0.298443,1.320811,1.888693,55.94331,1.534841,15.03861,0.6041766,-0.168769,0.2175122,-0.1147869,0.2175122,0.7766414,1.603178,66.29534,1.007956,14.41366,0.4144602,-0.05077422,0.2009305,0.03040062,0.2009305,1.12707,1.597297,62.21169,0.7111782,14.82465,0.5381629,-0.7752944,0.2173486,-0.607044,0.2173486,-1.240545,0.5466933,59.42057,0.5382812,14.82908,0.5237149,1.276767,0.2000601,-0.4879239,0.2000601,5.539915,1.428402,59.24809,0.2908793,14.83096,0.527614,0.5889543,0.2015872,0.4473456,0.2015872,-3.74177,1.648952,59.00617,0.4041578,14.36171,0.4989545,0.3273019,0.2154285,0.1832896,0.2154285,-0.4158677,1.605395,57.51567,0.8383128,14.33279,0.4724478,-0.036283,0.2127869,0.03692754,0.2127869,-0.6824149,1.683904,57.34277,0.9592712,13.77746,0.5900177,0.1091004,0.3370415,-0.06997743,0.3370415,0.3296417,2.957323,53.19755,1.614027,30.90327,-0.7331911,5.238749,124.8808,0.4846408,1,1.756313,1.599376,207.5788,1.115607,0.713497
