galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
1,-0.977445163888672,19.10896,17.84331,21.08783,6.449732,6.375108,2.970986,17.60994,219.390729298843,-0.977445163888672,219.390729298843,3,-1,-0.2490401,0.2827733,0.7459171,-11.4578,1.77736,-6.402703,71.87919,11.61518,0.4317313,-1.839938,1.775673,44.87481,3.461009,-0.6402994,5.264737,-2.259045,6.455763,52.0334361398248,1,1,19.12088,-0.977445163888672,3.7085,3.543016,19.17887,692,217164415232,0.8164563,19.10896,349.481761644318,1,17.84331,17.05092,2.443704,2.266744,5.182714,4.623647,17.60994,219.390729298843,756,3,21.01362,1,1,-0.977445163888672,17.51857,3.543016,0.132747,1.866008,692,0.8164563,1,17.84331,219.390729298843,756,3,21.01362,1,-0.977445163888672,1,0,19.20486,219.390729298843,3,-23.0704,1,99,0.003248,0.254724,0.015246,-0.97743397,1,17.60994,17.84331,17.05092,219.39074,3,0.2848398,0,-9999,11.8704892276956,0.2848398,1,0.0829999968409538,0.104000002145767,0.888999998569489,0.867999970912933,0,0
1,-0.8683832929666,17.21737,16.49475,19.00317,5.258944,5.277609,5.904001,16.36308,153.540018643671,-0.8683832929666,153.540018643671,3,-1,-2.062441,-1.642187,-0.863427,-11.94806,1.816499,-0.3851613,20.73464,6.776504,-0.1486834,7.297742,5.835271,1.686573,2.115755,-0.2564507,5.176833,-2.34818,2.172639,42.9630849369512,1,1,17.26599,-0.8683832929666,3.036597,2.988485,17.65505,252,69055152200,0.7613021,17.21737,242.960205027271,1,16.49475,15.79014,1.882285,1.867406,4.328763,4.308914,16.36308,153.540018643671,756,3,19.01592,1,1,-0.8683832929666,16.27265,2.988485,0.04522724,2.076864,252,0.7613021,1,16.49475,153.540018643671,756,3,19.01592,1,-0.8683832929666,1,0,17.73162,153.540018643671,3,-20.7818,1,99,0.168326,0.058421,0.014197,-0.86835979,1,16.36308,16.49475,15.79014,153.54002,3,0.04596619,0,-9999,10.4636582462259,0.04596619,0,0.449000000953674,0.500999987125397,0.531000018119812,0.479000002145767,0,1
1,-0.975627525249078,18.90218,17.81714,20.08463,5.727098,5.631588,8.189855,17.73125,164.606220109583,-0.975627525249078,164.606220109583,3,5,-0.4677677,0.2108891,0.5631192,-11.00467,1.640155,-8.214317,85.44019,6.482789,-1.721922,16.31603,4.439355,84.62815,3.330628,-5.216276,40.50594,30.64224,4.483271,50.9030598175289,1,1,18.75231,-0.975627525249078,3.078438,2.419737,19.0801,326,68987912704,1.0,18.90218,254.296846024856,1,17.81714,16.96883,2.48503,2.193455,5.845031,5.152613,17.73125,164.606220109583,756,3,20.52357,1,1,-0.975627525249078,17.6149,2.419737,0.1052477,1.509368,326,1.0,1,17.81714,164.606220109583,756,3,20.52357,1,-0.975627525249078,1,0,19.07894,164.606220109583,3,-22.375,1,98,0.032914,0.197811,0.019469,-0.97562769,1,17.73125,17.81714,16.96883,164.6062,3,0.1856737,0,-9999,11.4525189375799,0.1856737,0,0.096000000834465,0.305999994277954,0.876999974250793,0.651000022888184,0,1
1,-0.871520040829289,17.74669,17.05212,18.9302,6.548387,6.746161,7.048259,17.00507,154.919359158901,-0.871520040829289,154.919359158901,3,2,-0.3307184,0.7851087,1.100816,-10.11307,1.417588,-9.045671,70.20996,2.28842,-1.737939,16.92232,2.006614,22.76829,1.257179,-0.7036956,6.628319,11.66118,1.693309,44.0172797598826,1,1,17.67117,-0.871520040829289,10.8239,9.592074,19.19143,261,69055156296,0.02619812,17.74669,244.186041494631,1,17.05212,16.41925,3.641923,3.575556,7.132469,6.974863,17.00507,154.919359158901,756,3,19.04667,1,1,-0.871520040829289,16.89582,9.592074,0.32029,3.564951,261,0.02619812,1,17.05212,154.919359158901,756,3,19.04667,1,-0.871520040829289,1,0,19.53364,154.919359158901,3,-21.9138,1,99,1.248079,0.119937,0.019112,-0.87150722,1,17.00507,17.05212,16.41925,154.91938,3,0.1380385,0,-9999,11.140171581949,0.1380385,0,1.0,1.0,0.0,0.0,1,0
1,-0.840002976420067,17.68343,16.88142,19.48656,4.864677,4.967446,4.419985,16.75266,196.334523476373,-0.840002976420067,196.334523476373,3,5,-1.674487,-1.017647,-0.3472415,-11.75978,1.804599,-1.325107,27.75943,2.781132,-0.1333433,4.772666,2.205896,22.15754,2.45199,-0.4895517,8.338584,3.965202,3.438636,61.8324366821378,1,1,17.7007,-0.840002976420067,2.105145,1.963306,17.99576,538,35253360001040,0.8781793,17.68343,310.308461965397,1,16.88142,16.22153,1.866134,1.846683,4.00255,4.09908,16.75266,196.334523476373,756,3,19.45136,1,1,-0.840002976420067,16.70852,1.963306,0.04332016,1.326728,538,0.8781793,1,16.88142,196.334523476373,756,3,19.45136,1,-0.840002976420067,1,0,17.91193,196.334523476373,3,-21.5618,1,100,0.116943,0.099951,0.017203,-0.83999849,1,16.75266,16.88142,16.22153,196.33452,3,0.08230852,0,-9999,10.8424137192532,0.08230852,0,0.263000011444092,0.441000014543533,0.718999981880188,0.537999987602234,1,0
1,-0.905678812341384,17.02243,16.40086,18.74191,6.971413,7.141813,5.435642,16.19046,170.302307440963,-0.905678812341384,170.302307440963,3,2,-0.4359816,0.2012598,0.5465252,-10.63648,1.580155,-7.561118,152.3804,3.663326,-1.312329,33.09901,2.664248,83.22182,2.644746,-0.4973228,11.35783,34.66758,3.125568,54.5469225892021,1,1,17.15494,-0.905678812341384,5.115511,4.602073,17.95824,364,35289867354128,0.568539,17.02243,261.535542140213,1,16.40086,15.68069,2.545297,2.574698,6.070469,6.268441,16.19046,170.302307440963,756,3,18.56586,1,1,-0.905678812341384,16.10575,4.602073,0.07523461,2.490051,364,0.568539,1,16.40086,170.302307440963,756,3,18.56586,1,-0.905678812341384,1,0,18.0849,170.302307440963,3,-21.9183,1,100,0.46452,0.092917,0.016698,-0.90569278,1,16.19046,16.40086,15.68069,170.3023,3,0.07445212,0,-9999,11.0026391032754,0.07445212,0,1.0,1.0,0.0,0.0,1,0
1,-0.962640689955769,18.63702,17.78554,20.38211,4.135503,4.152389,3.705588,17.83295,205.007823591458,-0.962640689955769,205.007823591458,3,5,-1.375434,-1.110551,-0.4952625,-11.26115,1.659944,-1.335038,14.76077,1.074268,-0.2627274,4.786605,1.302295,11.57202,1.30552,-0.1389784,7.358205,1.913507,1.74715,59.5728568812232,1,1,18.48507,-0.962640689955769,2.317687,2.310417,18.88856,596,35253360001040,0.415047,18.63702,327.480993454502,1,17.78554,17.1536,1.784778,1.801538,4.053479,3.932078,17.83295,205.007823591458,756,3,20.29463,1,1,-0.962640689955769,17.77334,2.310417,0.08557188,1.49012,596,0.415047,1,17.78554,205.007823591458,756,3,20.29463,1,-0.962640689955769,1,0,18.85133,205.007823591458,3,-19.9396,1,98,0.299028,0.073226,0.021305,-0.96261724,1,17.83295,17.78554,17.1536,205.00783,3,0.08771932,0,-9999,10.4432295119423,0.08771932,0,0.111000001430511,0.266000002622604,0.703999996185303,0.458000004291534,0,1
1,-0.919421186347253,17.83811,16.99207,19.63999,5.430228,5.304935,3.957802,17.07728,171.459372855959,-0.919421186347253,171.459372855959,3,5,-2.457481,-1.999918,-1.189333,-11.83059,1.6224,-0.5682449,14.45129,1.521975,0.2603508,2.261642,1.827441,17.95546,1.67633,-0.415463,8.218457,8.875788,1.7695,55.2054912694621,1,1,17.68741,-0.919421186347253,3.822618,4.03408,18.3047,372,52845546176528,0.4543745,17.83811,263.189052122689,1,16.99207,16.37569,2.070296,2.075426,4.335184,4.404522,17.07728,171.459372855959,756,3,19.64101,1,1,-0.919421186347253,17.01106,4.03408,0.09600873,2.150398,372,0.4543745,1,16.99207,171.459372855959,756,3,19.64101,1,-0.919421186347253,1,0,18.59327,171.459372855959,3,-20.2413,1,99,0.359909,0.058368,0.01681,-0.91942211,1,17.07728,16.99207,16.37569,171.45938,3,0.04093622,0,-9999,10.0360387808844,0.04093622,0,0.179000005125999,0.308999985456467,0.78600001335144,0.651000022888184,0,1
1,-0.899012875454224,18.37328,17.60129,20.16703,4.902375,4.523059,4.88318,17.4641,148.573598963942,-0.899012875454224,148.573598963942,3,5,-1.881507,-1.448518,-0.6040939,-11.95596,1.829695,-2.050396,27.59057,2.344017,-1.432685,9.969979,2.381886,21.11063,2.604508,-0.423373,9.681304,5.022251,2.27089,39.0411328116046,1,1,18.17754,-0.899012875454224,3.294435,2.269914,18.64911,219,68988047360,0.8985796,18.37328,238.921038005854,1,17.60129,16.84643,1.960445,1.692634,4.414181,3.805314,17.4641,148.573598963942,756,3,20.31309,1,1,-0.899012875454224,17.37231,2.269914,0.06565073,1.542948,219,0.8985796,1,17.60129,148.573598963942,756,3,20.31309,1,-0.899012875454224,1,0,18.61992,148.573598963942,3,-20.4462,1,97,0.051296,0.080402,0.011192,-0.89900167,1,17.4641,17.60129,16.84643,148.57358,3,0.08971591,0,-9999,10.6821462581683,0.08971591,0,0.379000008106232,0.632000029087067,0.517000019550323,0.225999996066093,0,1
1,-0.892071388988012,17.24644,16.47635,19.00766,6.235631,5.814493,43.76067,16.39377,172.528264495591,-0.892071388988012,172.528264495591,3,5,-2.353021,-1.888264,-0.959483,-12.31875,1.952183,-1.111329,31.72453,3.628497,-0.4655628,13.26568,3.075239,19.33014,2.905695,-1.138231,21.58289,10.78236,3.051675,55.826526848687,1,1,17.16825,-0.892071388988012,2.705375,2.24998,17.61294,379,52845546180880,1.0,17.24644,264.726172715732,1,16.47635,15.83791,2.086788,1.873802,5.422765,4.379799,16.39377,172.528264495591,756,3,19.20774,1,1,-0.892071388988012,16.32728,2.24998,0.03153681,1.529417,379,1.0,1,16.47635,172.528264495591,756,3,19.20774,1,-0.892071388988012,1,0,17.66197,172.528264495591,3,-20.8219,1,98,0.110495,0.060383,0.010115,-0.89207649,1,16.39377,16.47635,15.83791,172.52826,3,0.04986571,0,-9999,10.5398484466871,0.04986571,0,0.104999996721745,0.178000003099442,0.894999980926514,0.822000026702881,0,1
1,-0.930030534717658,17.66947,17.14795,18.9567,5.21661,5.611193,5.654696,17.09922,216.430181192866,-0.930030534717658,216.430181192866,3,1,-1.109035,-0.2754097,-0.004893617,-10.07598,1.262396,-11.78949,98.538,2.594943,-2.952337,24.83876,2.110363,36.74487,1.648499,-1.050285,11.72412,27.98645,1.823837,53.9228979845387,1,1,17.66444,-0.930030534717658,7.959138,8.150317,18.97541,672,193585182019600,0.0,17.66947,345.6950149495,1,17.14795,16.66241,2.750661,2.846924,5.481883,5.858523,17.09922,216.430181192866,756,3,18.92693,1,1,-0.930030534717658,16.9884,8.150317,0.2045573,3.430021,672,0.0,1,17.14795,216.430181192866,756,3,18.92693,1,-0.930030534717658,1,0,18.96943,216.430181192866,3,-20.4658,1,100,3.583777,0.067575,0.01928,-0.93003577,1,17.09922,17.14795,16.66241,216.43017,3,0.05174529,0,-9999,10.0073596771867,0.05174529,0,0.30799999833107,0.59799998998642,0.615000009536743,0.28600001335144,0,1
1,-0.992012310610457,18.033,17.22323,19.74835,5.28076,5.366264,2.827227,17.16587,197.179498600845,-0.992012310610457,197.179498600845,3,3,-0.2058489,0.1052309,0.4782109,-10.72056,1.442608,-7.847382,126.2809,4.382567,-1.2726,21.72712,3.034884,70.26944,2.702573,-3.213398,30.41868,23.60607,2.936281,61.5738690194322,1,1,18.04506,-0.992012310610457,2.234623,2.115435,18.29686,543,52847693664272,0.9512581,18.033,312.035312975193,1,17.22323,16.49522,1.832655,1.821988,4.076715,4.128983,17.16587,197.179498600845,756,3,19.6394,1,1,-0.992012310610457,17.1236,2.115435,0.06949936,1.517735,543,0.9512581,1,17.22323,197.179498600845,756,3,19.6394,1,-0.992012310610457,1,0,18.17008,197.179498600845,3,-21.4337,1,99,0.132325,0.112039,0.021153,-0.9919962,1,17.16587,17.22323,16.49522,197.1795,3,0.1127113,0,-9999,11.0571912677533,0.1127113,0,0.17399999499321,0.377999991178513,0.695999979972839,0.433999985456467,0,1
0,0.94464710253686,18.07756,17.47687,19.09366,4.777167,4.793882,3.865317,17.54596,197.314640799397,0.94464710253686,197.314640799397,3,3,0.4747772,1.012894,1.748445,-9.500286,1.16447,-42.55283,481.7201,5.378379,-8.299896,99.82181,3.065633,228.1478,2.632692,-5.372313,67.52312,120.5737,3.249302,63.4693331271428,6,0,17.87733,0.94464710253686,3.45154,2.67081,18.65742,359,1161118907241048,0.4433779,18.07756,312.945331324917,1,17.47687,16.87733,2.082819,1.971532,4.485137,4.262266,17.54596,197.314640799397,752,3,19.17616,6,0,0.94464710253686,17.47796,2.67081,0.06943952,1.540476,359,0.4433779,1,17.47687,197.314640799397,752,3,19.17616,0,0.94464710253686,1,0,18.63134,197.314640799397,3,-20.7294,1,100,2.292359,0.088207,0.019956,0.94465688,1,17.54596,17.47687,16.87733,197.31465,3,0.0989512,0,-9999,10.5715205675867,0.0989512,0,0.0379999987781048,0.0439999997615814,0.153999999165535,0.120999999344349,0,1
1,-1.02628636268798,17.19361,16.56399,19.13919,6.673912,6.482479,5.909136,16.35458,153.346094602341,-1.02628636268798,153.346094602341,3,-1,-2.382283,-1.930886,-1.090797,-12.17297,1.796504,-0.3965445,8.486768,1.830692,-0.0994559,4.905089,2.114643,2.552345,2.028963,0.1085001,-0.134196,1.779492,1.955848,42.7130330842273,1,1,17.2913,-1.02628636268798,3.964773,4.045771,17.97407,251,68987912192,0.7423853,17.19361,242.957647034974,1,16.56399,15.86645,2.426979,2.391443,5.433869,5.351595,16.35458,153.346094602341,756,3,19.06728,1,1,-1.02628636268798,16.26501,4.045771,0.08695369,2.4029,251,0.7423853,1,16.56399,153.346094602341,756,3,19.06728,1,-1.02628636268798,1,0,18.03755,153.346094602341,3,-20.9812,1,99,0.285355,0.06461,0.015978,-1.0262776,1,16.35458,16.56399,15.86645,153.34608,3,0.04341232,0,-9999,10.3584492193038,0.04341232,0,0.241999998688698,0.377000004053116,0.697000026702881,0.555999994277954,0,1
0,-0.897474076903492,18.37655,17.72089,19.45725,6.118355,6.532824,7.874674,17.7446,181.099826168164,-0.897474076903492,181.099826168164,3,2,-1.075178,-0.1726401,0.1996132,-10.26667,1.380276,-10.09633,48.16271,2.127984,-2.027896,12.24104,2.107157,15.3594,1.653552,-0.7712607,7.665782,10.92576,1.989239,59.775379778396,1,0,18.22663,-0.897474076903492,9.511983,8.072763,19.46088,436,175956488749144,0.1617492,18.37655,279.052179435322,1,17.72089,17.3256,2.985345,2.848664,6.194739,6.096479,17.7446,181.099826168164,756,3,19.76664,1,0,-0.897474076903492,17.69274,8.072763,0.2641457,3.365343,436,0.1617492,1,17.72089,181.099826168164,756,3,19.76664,0,-0.897474076903492,1,0,19.74592,181.099826168164,3,-20.3483,1,100,1.483341,0.084442,0.027891,-0.89748684,1,17.7446,17.72089,17.3256,181.09985,3,0.0939663,0,-9999,10.3716484683394,0.0939663,0,0.666999995708466,0.903999984264374,0.303000003099442,0.0570000000298023,0,1
0,-0.932789606761799,18.90198,17.64217,21.3054,5.940673,6.07406,3.046018,17.57194,220.661600380451,-0.932789606761799,220.661600380451,3,-1,-1.075575,-0.8789824,-0.06194928,-12.27268,1.807906,-1.240926,8.987864,7.022502,-0.9945929,19.32588,4.683059,14.01955,4.698647,-0.6423234,7.151236,-14.09494,7.089259,51.2352914725315,1,0,18.86617,-0.932789606761799,2.425026,2.241612,18.7767,700,35253360136280,1.0,18.90198,351.076507284576,1,17.64217,16.73548,2.107541,1.922602,5.335248,4.461853,17.57194,220.661600380451,756,3,21.07048,1,0,-0.932789606761799,17.47813,2.241612,0.06761103,1.289975,700,1.0,1,17.64217,220.661600380451,756,3,21.07048,0,-0.932789606761799,1,0,18.71313,220.661600380451,3,-22.5413,1,99,0.002034,0.198648,0.011049,-0.93278723,1,17.57194,17.64217,16.73548,220.66162,3,0.2171015,0,-9999,11.6019985990452,0.2171015,0,0.0869999974966049,0.104999996721745,0.782999992370605,0.763999998569489,0,1
1,-1.0094143653045,18.35104,17.53241,19.47171,6.857873,5.569192,5.997978,17.5455,153.831485337094,-1.0094143653045,153.831485337094,3,2,0.06193589,0.911041,1.248533,-10.06106,1.371062,-13.83792,114.1371,3.812513,-2.619702,22.54859,2.421292,31.79402,2.131664,-1.322569,11.71105,5.009541,2.408393,43.0970680149107,1,1,18.14281,-1.0094143653045,8.358394,6.372813,19.14211,254,68988043264,0.212972,18.35104,243.363400770825,1,17.53241,16.85589,2.994325,2.589125,6.038833,5.452964,17.5455,153.831485337094,756,3,19.67307,1,1,-1.0094143653045,17.45111,6.372813,0.2004365,2.819624,254,0.212972,1,17.53241,153.831485337094,756,3,19.67307,1,-1.0094143653045,1,0,19.44374,153.831485337094,3,-21.7772,1,99,0.42224,0.137523,0.020694,-1.0094098,1,17.5455,17.53241,16.85589,153.83149,3,0.1642963,0,-9999,11.3224246642116,0.1642963,0,0.25,0.657999992370605,0.718999981880188,0.279000014066696,0,1
1,1.0381520773148,18.31196,17.71184,19.89545,6.574093,6.340146,6.972783,17.4487,185.562399008731,1.0381520773148,185.562399008731,3,2,0.1394476,0.8002914,1.135307,-10.26212,1.26326,-24.91125,184.8225,3.60219,-4.875899,39.24728,2.717386,84.87888,2.052092,-1.371448,8.49034,29.32087,2.799942,62.9860662302434,6,1,18.46164,1.0381520773148,4.693075,4.281507,19.18259,281,68987912192,0.5138206,18.31196,286.695937916975,1,17.71184,17.02534,2.712691,2.550161,6.260244,5.647341,17.4487,185.562399008731,752,3,19.64576,6,1,1.0381520773148,17.39453,4.281507,0.1624376,2.397166,281,0.5138206,1,17.71184,185.562399008731,752,3,19.64576,1,1.0381520773148,1,0,18.93001,185.562399008731,3,-22.0053,1,100,0.399699,0.166523,0.01916,1.0381175,1,17.4487,17.71184,17.02534,185.5624,3,0.185263,0,-9999,11.2579623775829,0.185263,0,0.298000007867813,0.522000014781952,0.552999973297119,0.272000014781952,0,1
1,0.959434287772799,18.44922,17.74133,19.67472,3.543965,3.84673,3.382442,17.73605,197.259660756846,0.959434287772799,197.259660756846,3,2,0.2509092,0.6467347,0.952463,-10.08403,1.311751,-28.98056,301.5614,4.915459,-6.534524,68.99566,3.412568,100.0748,2.495565,-1.23761,16.5868,37.40955,4.020268,63.4924032886133,6,1,18.43087,0.959434287772799,2.910457,2.683213,18.8139,359,158409466970184,0.06766541,18.44922,312.828774583893,1,17.74133,17.02891,1.708808,1.754717,3.447396,3.604113,17.73605,197.259660756846,752,3,19.6169,6,1,0.959434287772799,17.67343,2.683213,0.07770738,1.733328,359,0.06766541,1,17.74133,197.259660756846,752,3,19.6169,1,0.959434287772799,1,0,18.75945,197.259660756846,3,-21.4481,1,100,0.631064,0.137317,0.022654,0.95944557,1,17.73605,17.74133,17.02891,197.25967,3,0.1523988,0,-9999,10.9929119027597,0.1523988,0,0.160999998450279,0.43299999833107,0.709999978542328,0.319000005722046,0,1
1,0.928927637446385,18.60369,17.36518,20.4816,6.628581,6.869801,2.969235,17.28399,185.380698531503,0.928927637446385,185.380698531503,3,-1,-1.17976,-0.7985935,-0.02993564,-12.24,1.968031,-0.7405006,19.12524,10.11305,-0.4979261,4.415967,2.664624,9.659072,5.956029,-0.697205,11.33337,6.934388,5.287287,62.8346918381805,6,1,18.59348,0.928927637446385,2.204447,2.170884,18.60695,279,35253360132368,1.0,18.60369,286.370069222496,1,17.36518,16.51811,2.226487,2.222545,5.143876,5.033317,17.28399,185.380698531503,752,3,20.64137,6,1,0.928927637446385,17.23406,2.170884,0.0580977,1.418785,279,1.0,1,17.36518,185.380698531503,752,3,20.64137,1,0.928927637446385,1,0,18.35888,185.380698531503,3,-22.7724,1,98,0.004901,0.197211,0.008154,0.92893827,1,17.28399,17.36518,16.51811,185.3807,3,0.2053927,0,-9999,11.5797545775522,0.2053927,0,0.0309999994933605,0.0419999994337559,0.781000018119812,0.769999980926514,0,1
1,0.901067957307994,18.41936,17.53685,20.18555,3.651533,3.368488,4.70232,17.44831,189.200854592533,0.901067957307994,189.200854592533,3,-1,-1.756846,-1.238099,-0.4644702,-11.93232,1.859313,-0.0245996,-0.9656292,6.29504,-0.1134383,2.876965,5.162786,0.2318194,4.66688,-0.2942047,6.648081,-9.853836,6.567898,63.5385828244423,6,1,18.3792,0.901067957307994,1.729337,1.504202,18.32144,305,68988043776,0.885471,18.41936,294.699497021453,1,17.53685,16.74502,1.498046,1.308061,3.308218,2.941289,17.44831,189.200854592533,752,3,20.32248,6,1,0.901067957307994,17.40034,1.504202,0.03778627,1.283367,305,0.885471,1,17.53685,189.200854592533,752,3,20.32248,1,0.901067957307994,1,0,18.21625,189.200854592533,3,-21.0041,1,97,0.012379,0.103423,0.010539,0.90106735,1,17.44831,17.53685,16.74502,189.20088,3,0.1062873,0,-9999,10.8552563562281,0.1062873,0,0.344999998807907,0.566999971866608,0.620999991893768,0.391000002622604,1,0
1,-0.9083459587398,18.5262,17.70879,20.66648,3.895917,3.903812,3.111351,17.56249,221.123543553139,-0.9083459587398,221.123543553139,3,-1,-1.565393,-1.244248,-0.4684001,-11.90393,1.874294,1.005096,10.75197,2.261549,-0.7262814,2.498002,1.576918,-13.68571,3.851398,-0.1859291,2.594105,1.938451,6.135296,50.9459360194742,1,1,18.55731,-0.9083459587398,2.180978,2.073007,18.65802,703,35253360132112,0.7283826,18.5262,351.651017964964,1,17.70879,16.95152,1.597634,1.58586,3.552193,3.49101,17.56249,221.123543553139,756,3,20.47996,1,1,-0.9083459587398,17.46543,2.073007,0.08049162,1.498511,703,0.7283826,1,17.70879,221.123543553139,756,3,20.47996,1,-0.9083459587398,1,0,18.59202,221.123543553139,3,-20.8537,1,100,0.051928,0.101821,0.013108,-0.90835809,1,17.56249,17.70879,16.95152,221.12352,3,0.1100336,0,-9999,10.78699041542,0.1100336,0,0.0710000023245811,0.270000010728836,0.880999982357025,0.647000014781952,0,1
1,0.995973397258621,18.33437,17.42205,20.14542,4.166669,4.379791,5.578915,17.30077,217.224153681503,0.995973397258621,217.224153681503,3,-1,-1.593661,-1.254827,-0.464301,-12.12903,1.838793,-0.9385575,12.34167,2.900964,-0.161962,3.336251,2.160434,27.00343,2.369571,-5.66432,13.12417,7.74513,2.608561,54.9376770885541,6,1,18.3217,0.995973397258621,2.175267,2.036919,18.41267,492,35253360136208,0.9105086,18.33437,348.823233082459,1,17.42205,16.69036,1.543633,1.698541,3.514994,3.789435,17.30077,217.224153681503,752,3,20.35285,6,1,0.995973397258621,17.22345,2.036919,0.06722516,1.562453,492,0.9105086,1,17.42205,217.224153681503,752,3,20.35285,1,0.995973397258621,1,0,18.20966,217.224153681503,3,-21.551,1,99,0.020031,0.121129,0.011104,0.99598122,1,17.30077,17.42205,16.69036,217.22416,3,0.1124838,0,-9999,10.9687162765855,0.1124838,0,0.264999985694885,0.555000007152557,0.617999970912933,0.250999987125397,0,1
1,0.49282476482412,18.86312,17.73109,20.40749,5.575145,4.785105,3.80755,17.74475,214.481900401793,0.49282476482412,214.481900401793,3,2,-2.487856,-1.643639,-1.008063,-11.65676,1.849028,-2.48619,17.40949,2.889598,0.08284895,2.990319,1.987004,9.602612,1.644272,-1.563142,8.684459,6.418958,1.533816,56.2276795919558,5,1,18.39529,0.49282476482412,5.432994,3.13787,18.83578,474,69592023112,0.5493957,18.86312,344.449398219039,1,17.73109,17.00641,2.513199,1.813704,5.580286,3.994134,17.74475,214.481900401793,752,3,20.41012,5,1,0.49282476482412,17.66119,3.13787,0.1135393,2.258053,474,0.5493957,1,17.73109,214.481900401793,752,3,20.41012,1,0.49282476482412,1,0,18.72179,214.481900401793,3,-21.9584,1,97,0.171145,0.168223,0.026434,0.49285639,1,17.74475,17.73109,17.00641,214.4819,3,0.05348853,0,-9999,10.3135322310997,0.05348853,0,0.560000002384186,0.741999983787537,0.400000005960464,0.210999995470047,1,0
1,-0.937325992112163,18.23907,17.64082,20.30648,5.855989,5.94803,7.540154,17.3409,197.236397439511,-0.937325992112163,197.236397439511,3,-1,-1.868949,-1.279443,-0.4406723,-12.03039,1.572012,-1.305133,13.12773,2.353335,-0.1611356,-0.5607287,1.769937,9.265755,1.644115,-2.188654,2.477644,1.968203,1.862337,61.6199314755718,1,1,18.40876,-0.937325992112163,5.28655,4.48251,19.11923,544,69592023112,0.544003,18.23907,312.170013610483,1,17.64082,16.93909,2.647906,2.509798,5.379838,5.330632,17.3409,197.236397439511,756,3,20.13401,1,1,-0.937325992112163,17.2971,4.48251,0.1658079,2.371506,544,0.544003,1,17.64082,197.236397439511,756,3,20.13401,1,-0.937325992112163,1,0,19.08765,197.236397439511,3,-20.4681,1,98,0.079622,0.084453,0.012091,-0.93730412,1,17.3409,17.64082,16.93909,197.2364,3,0.112523,0,-9999,10.8551718967206,0.112523,0,0.216999992728233,0.625999987125397,0.739000022411346,0.280000001192093,0,1
1,0.993618467474384,18.30501,17.60688,19.81162,4.314411,4.823217,4.151274,17.42159,213.912805445305,0.993618467474384,213.912805445305,3,1,0.2759893,0.823117,1.102094,-10.23348,1.392262,-9.091878,123.8894,6.939658,-2.116243,24.69357,3.034079,46.9214,2.95533,-1.814525,19.20036,22.00755,6.965961,56.9673976922992,6,1,18.38336,0.993618467474384,2.545434,2.337241,18.75342,470,20008977694792,0.699025,18.30501,344.148579347205,1,17.60688,16.89231,1.955196,1.91288,4.272362,4.114081,17.42159,213.912805445305,752,3,19.64729,6,1,0.993618467474384,17.34459,2.337241,0.07622442,1.548932,470,0.699025,1,17.60688,213.912805445305,752,3,19.64729,1,0.993618467474384,1,0,18.64009,213.912805445305,3,-22.1588,1,98,0.497556,0.168459,0.018155,0.99362923,1,17.42159,17.60688,16.89231,213.91281,3,0.1875337,0,-9999,11.2966173514042,0.1875337,0,0.0540000014007092,0.13400000333786,0.757000029087067,0.629999995231628,0,1
